Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:03:26,15:27:22,934,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:03:26,15:27:48,450,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,2047,402,2086.10,2362.93,0.88, 
2010:03:26,15:27:48,606,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,2047,402,0.00,0.00,0.00, 
2010:03:26,15:28:30,403,"firefox.exe","Gay teen in prom case is loca...ne - CNN.com - Mozilla Firefox",Mouse wheel,2041,402,6.00,7.41,0.81, 
2010:03:26,15:29:00,419,"explorer.exe","3:28 PM",Mouse wheel stopped,2041,402,0.00,0.00,1.00,4 Wheel actions
2010:03:26,15:30:11,450,"firefox.exe","Gay teen in prom case is loca...ne - CNN.com - Mozilla Firefox",Mouse wheel,2040,402,1.00,1.00,1.00, 
2010:03:26,15:31:00,420,"explorer.exe","3:30 PM",Mouse wheel stopped,2030,402,0.00,0.00,1.00,10 Wheel actions
2010:03:26,15:31:20,888,"firefox.exe","Gay teen in prom case is loca...ne - CNN.com - Mozilla Firefox",Mouse wheel,2030,402,0.00,0.00,0.00, 
2010:03:26,15:32:00,420,"explorer.exe","3:31 PM",Mouse wheel stopped,2019,402,0.00,0.00,1.00,5 Wheel actions
2010:03:26,15:32:16,998,"firefox.exe","Gay teen in prom case is loca...ne - CNN.com - Mozilla Firefox",Mouse wheel,2004,402,15.00,15.00,1.00, 
2010:03:26,15:33:00,420,"explorer.exe","3:32 PM",Mouse wheel stopped,2082,398,0.00,0.00,1.00,10 Wheel actions
2010:03:26,15:33:19,561,"firefox.exe","Gay teen in prom case is loca...ne - CNN.com - Mozilla Firefox",Mouse wheel,2082,398,78.10,120.00,0.65, 
2010:03:26,15:34:00,421,"explorer.exe","3:33 PM",Mouse wheel stopped,2055,480,0.00,0.00,1.00,6 Wheel actions
2010:03:26,15:34:35,796,"firefox.exe","Gay teen in prom case is loca...ne - CNN.com - Mozilla Firefox",Mouse wheel,2068,579,101.40,120.99,0.84, 
2010:03:26,15:34:42,577,"agent.exe","<Unknown window>",Mouse wheel stopped,2067,580,0.00,0.00,1.00,1 Wheel actions
2010:03:26,15:34:58,890,"firefox.exe","Gay teen in prom case is loca...ne - CNN.com - Mozilla Firefox",Mouse wheel,2067,580,1.41,2.00,0.71, 
2010:03:26,15:35:00,421,"explorer.exe","3:34 PM",Mouse wheel stopped,2067,580,0.00,0.00,1.00,4 Wheel actions
2010:03:26,15:35:35,749,"firefox.exe","Gay teen in prom case is loca...ne - CNN.com - Mozilla Firefox",Left mouse button pressed,1453,82,790.57,998.89,0.79, 
2010:03:26,15:35:35,890,"firefox.exe","Gay teen in prom case is loca...ne - CNN.com - Mozilla Firefox",Left mouse button released,1453,82,0.00,0.00,0.00, 
2010:03:26,15:35:41,781,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,2023,574,752.97,1205.63,0.62, 
2010:03:26,15:36:00,421,"explorer.exe","3:35 PM",Mouse wheel stopped,2010,584,0.00,0.00,1.00,1 Wheel actions
