Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:17,18:33:37,706,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:17,18:33:40,832,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,150,457,1136.46,1268.99,0.90, 
2010:02:17,18:33:40,910,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,150,457,0.00,0.00,0.00, 
2010:02:17,18:33:43,285,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,528,556,390.75,479.39,0.82, 
2010:02:17,18:33:43,363,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,528,556,0.00,0.00,0.00, 
2010:02:17,18:33:45,144,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Key pressed,528,556,-1.00,-1.00,1.00,t
2010:02:17,18:33:48,535,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,561,591,48.10,76.49,0.63, 
2010:02:17,18:34:00,957,"Explorer.EXE","6:33 PM",Mouse wheel stopped,659,639,0.00,0.00,1.00,4 Wheel actions
2010:02:17,18:34:03,676,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,658,637,133.21,200.68,0.66, 
2010:02:17,18:34:03,754,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,658,637,0.00,0.00,0.00, 
2010:02:17,18:34:03,957,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Key pressed,658,637,-1.00,-1.00,1.00,t
2010:02:17,18:34:18,270,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,493,608,167.53,1489.53,0.11, 
2010:02:17,18:34:32,552,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,374,602,0.00,0.00,1.00,4 Wheel actions
2010:02:17,18:34:32,552,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,374,602,122.20,255.36,0.48, 
2010:02:17,18:34:32,630,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,374,602,0.00,0.00,0.00, 
