Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:23,17:57:31,026,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:23,17:57:40,964,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,1702,330,1733.70,3614.20,0.48, 
2010:02:23,17:57:47,933,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,2395,38,0.00,0.00,1.00,5 Wheel actions
2010:02:23,17:57:47,933,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,2395,38,740.35,1230.16,0.60, 
2010:02:23,17:57:48,026,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,2395,38,0.00,0.00,0.00, 
2010:02:23,17:57:48,120,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,2395,38,0.00,0.00,0.00, 
2010:02:23,17:57:48,292,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,2395,38,0.00,0.00,0.00, 
2010:02:23,17:57:50,651,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1609,274,820.67,4779.25,0.17, 
2010:02:23,17:57:50,792,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1609,274,0.00,0.00,0.00, 
2010:02:23,17:58:03,073,"firefox.exe","NewsPulse - Get the news filt...ar - CNN.com - Mozilla Firefox",Left mouse button pressed,1761,510,280.71,4580.32,0.06, 
2010:02:23,17:58:03,214,"firefox.exe","NewsPulse - Get the news filt...ar - CNN.com - Mozilla Firefox",Left mouse button released,1761,510,0.00,0.00,0.00, 
2010:02:23,17:59:09,105,"firefox.exe","NewsPulse - Get the news filt...ar - CNN.com - Mozilla Firefox",Mouse wheel,1952,453,199.32,2348.86,0.08, 
2010:02:23,17:59:23,824,"firefox.exe","NewsPulse - Get the news filt...ar - CNN.com - Mozilla Firefox",Mouse wheel stopped,1659,229,0.00,0.00,1.00,33 Wheel actions
2010:02:23,17:59:23,824,"firefox.exe","NewsPulse - Get the news filt...ar - CNN.com - Mozilla Firefox",Left mouse button pressed,1659,229,397.22,967.54,0.41, 
2010:02:23,17:59:23,933,"firefox.exe","NewsPulse - Get the news filt...ar - CNN.com - Mozilla Firefox",Left mouse button released,1659,229,0.00,0.00,0.00, 
2010:02:23,17:59:42,293,"firefox.exe","U.S. News - Headlines, Storie...from CNN.com - Mozilla Firefox",Left mouse button pressed,1916,264,259.37,4101.74,0.06, 
2010:02:23,17:59:42,418,"firefox.exe","U.S. News - Headlines, Storie...from CNN.com - Mozilla Firefox",Left mouse button released,1916,264,0.00,0.00,0.00, 
