Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:03:24,16:46:19,191,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:03:24,16:46:25,378,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,285,513,586.85,4581.87,0.13, 
2010:03:24,16:46:25,441,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,285,513,0.00,0.00,0.00, 
2010:03:24,16:46:49,769,"firefox.exe","Obama signs executive order o...ts - CNN.com - Mozilla Firefox",Left mouse button pressed,1134,264,884.76,1110.43,0.80, 
2010:03:24,16:46:50,816,"firefox.exe","Obama signs executive order o...ts - CNN.com - Mozilla Firefox",Left mouse button released,1127,309,45.54,51.41,0.89, 
2010:03:24,16:47:38,457,"firefox.exe","Obama signs executive order o...ts - CNN.com - Mozilla Firefox",Left mouse button pressed,1128,298,11.05,27.66,0.40, 
2010:03:24,16:47:39,660,"firefox.exe","Obama signs executive order o...ts - CNN.com - Mozilla Firefox",Left mouse button released,1116,377,79.91,85.78,0.93, 
2010:03:24,16:48:42,707,"firefox.exe","Obama signs executive order o...ts - CNN.com - Mozilla Firefox",Left mouse button pressed,1129,337,42.06,66.37,0.63, 
2010:03:24,16:48:43,551,"firefox.exe","Obama signs executive order o...ts - CNN.com - Mozilla Firefox",Left mouse button released,1125,371,34.23,37.41,0.92, 
2010:03:24,16:49:20,786,"firefox.exe","Obama signs executive order o...ts - CNN.com - Mozilla Firefox",Left mouse button pressed,1134,355,18.36,23.31,0.79, 
2010:03:24,16:49:21,832,"firefox.exe","Obama signs executive order o...ts - CNN.com - Mozilla Firefox",Left mouse button released,1132,187,168.01,170.21,0.99, 
2010:03:24,16:49:30,832,"firefox.exe","Obama signs executive order o...ts - CNN.com - Mozilla Firefox",Left mouse button pressed,212,301,927.04,1019.71,0.91, 
2010:03:24,16:49:30,942,"firefox.exe","Obama signs executive order o...ts - CNN.com - Mozilla Firefox",Left mouse button released,212,301,0.00,0.00,0.00, 
2010:03:24,16:49:35,520,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,567,524,419.23,824.59,0.51, 
2010:03:24,16:49:35,629,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,567,523,1.00,1.00,1.00, 
2010:03:24,16:49:38,614,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button pressed,1130,223,637.94,763.12,0.84, 
2010:03:24,16:49:39,848,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button released,1118,287,65.12,69.79,0.93, 
2010:03:24,16:51:46,661,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button pressed,1131,280,14.76,215.47,0.07, 
2010:03:24,16:51:47,724,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button released,1128,338,58.08,60.41,0.96, 
2010:03:24,16:53:02,834,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button pressed,1134,302,36.50,95.54,0.38, 
2010:03:24,16:53:04,396,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button released,1122,358,57.27,65.07,0.88, 
2010:03:24,16:54:25,459,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button pressed,1135,359,13.04,229.54,0.06, 
2010:03:24,16:54:26,709,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button released,1130,413,54.23,57.24,0.95, 
2010:03:24,16:55:50,397,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button pressed,1131,405,8.06,373.63,0.02, 
2010:03:24,16:55:51,601,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button released,1131,459,54.00,54.00,1.00, 
2010:03:24,16:57:23,007,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button pressed,1133,458,2.24,2251.80,0.00, 
2010:03:24,16:57:24,382,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button released,1132,515,57.01,74.00,0.77, 
2010:03:24,16:58:20,055,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button pressed,1128,521,7.21,2415.82,0.00, 
2010:03:24,16:58:22,242,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button released,1140,173,348.21,351.41,0.99, 
2010:03:24,16:58:23,914,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button pressed,214,247,928.95,1002.52,0.93, 
2010:03:24,16:58:24,070,"firefox.exe","Answers to your questions on ...aw - CNN.com - Mozilla Firefox",Left mouse button released,214,247,0.00,0.00,0.00, 
2010:03:24,16:58:35,977,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,296,703,463.31,599.18,0.77, 
2010:03:24,16:58:36,102,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,295,703,1.00,1.00,1.00, 
2010:03:24,16:59:55,899,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button pressed,1134,239,958.76,3016.27,0.32, 
2010:03:24,16:59:56,961,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button released,1125,299,60.67,64.20,0.95, 
2010:03:24,17:01:23,306,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button pressed,1128,300,3.16,884.27,0.00, 
2010:03:24,17:01:24,821,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button released,1104,377,80.65,94.02,0.86, 
2010:03:24,17:02:56,259,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button pressed,1129,340,44.65,3108.19,0.01, 
2010:03:24,17:02:57,666,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button released,1112,399,61.40,68.93,0.89, 
2010:03:24,17:03:58,635,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button pressed,1132,393,20.88,311.39,0.07, 
2010:03:24,17:03:59,916,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button released,1133,412,19.03,19.24,0.99, 
2010:03:24,17:04:34,260,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button pressed,1131,394,18.11,218.96,0.08, 
2010:03:24,17:04:35,745,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button released,1120,460,66.91,74.66,0.90, 
2010:03:24,17:05:54,370,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button pressed,1132,478,21.63,450.94,0.05, 
2010:03:24,17:05:55,667,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button released,1115,172,306.47,315.92,0.97, 
2010:03:24,17:05:56,886,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button pressed,215,236,902.27,911.77,0.99, 
2010:03:24,17:05:56,995,"firefox.exe","Texas inmate awaiting last-mi...st - CNN.com - Mozilla Firefox",Left mouse button released,215,236,0.00,0.00,0.00, 
2010:03:24,17:06:01,448,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,351,748,529.75,574.44,0.92, 
2010:03:24,17:06:01,573,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,351,748,0.00,0.00,0.00, 
2010:03:24,17:06:48,198,"firefox.exe","Suspects in 1978 disappearanc...ty - CNN.com - Mozilla Firefox",Left mouse button pressed,1136,370,871.27,1143.13,0.76, 
