Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:15,17:59:15,038,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:15,17:59:16,335,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,825,14,825.12,1653.75,0.50, 
2010:02:15,17:59:16,726,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,754,14,71.00,72.32,0.98, 
2010:02:15,17:59:31,054,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,374,749,827.42,1938.60,0.43, 
2010:02:15,17:59:31,163,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,373,749,1.00,1.00,1.00, 
2010:02:15,17:59:57,288,"firefox.exe","Clinton: U.S. sees Iran movin...ip - CNN.com - Mozilla Firefox",Mouse wheel,470,641,145.17,164.33,0.88, 
2010:02:15,18:00:00,194,"Explorer.EXE","5:59 PM",Mouse wheel stopped,525,636,0.00,0.00,1.00,7 Wheel actions
2010:02:15,18:00:15,710,"firefox.exe","Clinton: U.S. sees Iran movin...ip - CNN.com - Mozilla Firefox",Mouse wheel,519,637,49.16,70.41,0.70, 
2010:02:15,18:00:22,804,"firefox.exe","Clinton: U.S. sees Iran movin...ip - CNN.com - Mozilla Firefox",Mouse wheel stopped,994,404,0.00,0.00,1.00,31 Wheel actions
2010:02:15,18:00:22,804,"firefox.exe","Clinton: U.S. sees Iran movin...ip - CNN.com - Mozilla Firefox",Left mouse button pressed,994,404,534.03,560.57,0.95, 
2010:02:15,18:00:22,913,"firefox.exe","Clinton: U.S. sees Iran movin...ip - CNN.com - Mozilla Firefox",Left mouse button released,994,404,0.00,0.00,0.00, 
2010:02:15,18:00:58,257,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Mouse wheel,459,721,621.86,753.84,0.82, 
2010:02:15,18:01:00,194,"Explorer.EXE","6:00 PM",Mouse wheel stopped,460,721,0.00,0.00,1.00,3 Wheel actions
2010:02:15,18:01:06,944,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Mouse wheel,461,721,1.00,1.00,1.00, 
