Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:25,13:24:03,236,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:25,13:24:09,095,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,675,564,624.84,3191.37,0.20, 
2010:02:25,13:24:09,205,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,675,564,0.00,0.00,0.00, 
2010:02:25,13:24:13,533,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Left mouse button pressed,1133,247,557.00,831.54,0.67, 
2010:02:25,13:24:17,642,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Left mouse button released,1132,322,75.01,76.00,0.99, 
2010:02:25,13:24:55,330,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Mouse wheel,801,529,390.40,5009.07,0.08, 
2010:02:25,13:25:00,799,"Explorer.EXE","1:24 PM",Mouse wheel stopped,801,529,0.00,0.00,1.00,5 Wheel actions
2010:02:25,13:25:01,252,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Mouse wheel,801,529,0.00,0.00,0.00, 
2010:02:25,13:26:00,799,"Explorer.EXE","1:25 PM",Mouse wheel stopped,798,545,0.00,0.00,1.00,7 Wheel actions
2010:02:25,13:26:07,971,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Mouse wheel,798,545,0.00,0.00,0.00, 
2010:02:25,13:27:00,800,"Explorer.EXE","1:26 PM",Mouse wheel stopped,772,556,0.00,0.00,1.00,7 Wheel actions
2010:02:25,13:27:10,815,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Mouse wheel,772,556,0.00,0.00,0.00, 
2010:02:25,13:28:00,800,"Explorer.EXE","1:27 PM",Mouse wheel stopped,791,548,0.00,0.00,1.00,7 Wheel actions
2010:02:25,13:28:11,863,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Mouse wheel,936,710,217.41,229.81,0.95, 
2010:02:25,13:29:00,800,"Explorer.EXE","1:28 PM",Mouse wheel stopped,935,711,0.00,0.00,1.00,6 Wheel actions
2010:02:25,13:29:03,660,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Mouse wheel,935,711,1.00,1.00,1.00, 
2010:02:25,13:29:11,144,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Mouse wheel stopped,1135,273,0.00,0.00,1.00,40 Wheel actions
2010:02:25,13:29:11,144,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Left mouse button pressed,1135,273,519.80,838.02,0.62, 
2010:02:25,13:29:11,410,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Left mouse button released,1122,194,80.06,82.14,0.97, 
2010:02:25,13:29:12,972,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Left mouse button pressed,177,297,950.60,1296.52,0.73, 
2010:02:25,13:29:13,129,"firefox.exe","With mom in 'heart and soul,'...al - CNN.com - Mozilla Firefox",Left mouse button released,177,297,0.00,0.00,0.00, 
2010:02:25,13:29:20,832,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,257,549,264.39,626.02,0.42, 
2010:02:25,13:29:20,972,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,257,549,0.00,0.00,0.00, 
2010:02:25,13:29:25,176,"firefox.exe","Afghan flag raised over war-t...ld - CNN.com - Mozilla Firefox",Left mouse button pressed,1135,264,923.10,3338.49,0.28, 
2010:02:25,13:29:26,519,"firefox.exe","Afghan flag raised over war-t...ld - CNN.com - Mozilla Firefox",Left mouse button released,1135,338,74.00,74.00,1.00, 
2010:02:25,13:29:59,207,"firefox.exe","Afghan flag raised over war-t...ld - CNN.com - Mozilla Firefox",Left mouse button pressed,1131,282,56.14,104.54,0.54, 
2010:02:25,13:30:03,410,"firefox.exe","Afghan flag raised over war-t...ld - CNN.com - Mozilla Firefox",Left mouse button released,1133,282,2.00,80.37,0.02, 
2010:02:25,13:31:09,989,"firefox.exe","Afghan flag raised over war-t...ld - CNN.com - Mozilla Firefox",Left mouse button pressed,1137,284,4.47,39.41,0.11, 
2010:02:25,13:31:11,051,"Explorer.EXE","Program Manager",Left mouse button released,1147,335,51.97,54.61,0.95, 
2010:02:25,13:31:57,380,"firefox.exe","Afghan flag raised over war-t...ld - CNN.com - Mozilla Firefox",Left mouse button pressed,1138,331,9.85,13.00,0.76, 
2010:02:25,13:31:58,755,"firefox.exe","Afghan flag raised over war-t...ld - CNN.com - Mozilla Firefox",Left mouse button released,1137,376,45.01,47.24,0.95, 
