Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:23,18:17:02,499,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:23,18:17:10,248,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,387,549,671.69,4892.16,0.14, 
2010:02:23,18:17:10,373,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,387,549,0.00,0.00,0.00, 
2010:02:23,18:17:35,200,"firefox.exe","'America the miserable' prof:...me - CNN.com - Mozilla Firefox",Mouse wheel,300,672,150.66,807.49,0.19, 
2010:02:23,18:18:00,339,"Explorer.EXE","6:17 PM",Mouse wheel stopped,299,672,0.00,0.00,1.00,12 Wheel actions
2010:02:23,18:18:21,151,"firefox.exe","'America the miserable' prof:...me - CNN.com - Mozilla Firefox",Mouse wheel,412,476,226.24,1892.67,0.12, 
2010:02:23,18:18:27,120,"firefox.exe","'America the miserable' prof:...me - CNN.com - Mozilla Firefox",Mouse wheel stopped,983,410,0.00,0.00,1.00,24 Wheel actions
2010:02:23,18:18:27,120,"firefox.exe","'America the miserable' prof:...me - CNN.com - Mozilla Firefox",Left mouse button pressed,983,410,574.46,611.49,0.94, 
2010:02:23,18:18:30,464,"Explorer.EXE","Program Manager",Left mouse button released,1022,270,145.33,583.05,0.25, 
2010:02:23,18:18:30,886,"firefox.exe","'America the miserable' prof:...me - CNN.com - Mozilla Firefox",Mouse wheel,671,370,364.97,379.41,0.96, 
2010:02:23,18:18:32,245,"firefox.exe","'America the miserable' prof:...me - CNN.com - Mozilla Firefox",Mouse wheel stopped,52,175,0.00,0.00,1.00,9 Wheel actions
2010:02:23,18:18:32,245,"firefox.exe","'America the miserable' prof:...me - CNN.com - Mozilla Firefox",Left mouse button pressed,52,175,638.12,650.13,0.98, 
2010:02:23,18:18:32,323,"firefox.exe","'America the miserable' prof:...me - CNN.com - Mozilla Firefox",Left mouse button released,52,175,0.00,0.00,0.00, 
2010:02:23,18:18:35,776,"Explorer.EXE","Notification Area",Left mouse button pressed,1192,1009,1412.50,1614.77,0.87, 
2010:02:23,18:18:35,776,"Explorer.EXE","Notification Area",Right mouse button pressed,1192,1009,0.00,0.00,0.00, 
2010:02:23,18:18:35,886,"Explorer.EXE","Notification Area",Left mouse button released,1193,1009,1.00,1.00,1.00, 
2010:02:23,18:18:35,886,"Explorer.EXE","Notification Area",Right mouse button released,1193,1009,0.00,0.00,0.00, 
2010:02:23,18:18:37,948,"SNDVOL32.EXE","Volume Control",Left mouse button pressed,1211,990,26.17,71.98,0.36, 
2010:02:23,18:18:38,042,"SNDVOL32.EXE","Volume Control",Left mouse button released,1211,990,0.00,0.00,0.00, 
2010:02:23,18:18:38,698,"Explorer.EXE","Program Manager",Left mouse button pressed,1142,799,203.08,227.59,0.89, 
2010:02:23,18:18:38,792,"Explorer.EXE","Program Manager",Left mouse button released,1141,799,1.00,1.00,1.00, 
2010:02:23,18:18:40,714,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,358,716,787.39,1222.35,0.64, 
2010:02:23,18:18:40,792,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,358,716,0.00,0.00,0.00, 
2010:02:23,18:19:43,697,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button pressed,56,263,544.44,1708.37,0.32, 
2010:02:23,18:19:43,807,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button released,56,263,0.00,0.00,0.00, 
2010:02:23,18:19:47,228,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,194,668,427.87,479.28,0.89, 
2010:02:23,18:19:47,322,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,194,668,0.00,0.00,0.00, 
2010:02:23,18:19:47,760,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,193,670,2.24,3.00,0.75, 
2010:02:23,18:19:47,838,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,193,671,1.00,1.00,1.00, 
2010:02:23,18:20:15,994,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Right mouse button pressed,369,551,213.02,301.53,0.71, 
2010:02:23,18:20:17,041,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Right mouse button released,369,551,0.00,0.00,0.00, 
2010:02:23,18:20:17,900,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Left mouse button pressed,226,669,185.40,196.47,0.94, 
2010:02:23,18:20:17,962,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Left mouse button released,226,669,0.00,0.00,0.00, 
2010:02:23,18:20:22,009,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Mouse wheel,206,676,21.19,121.71,0.17, 
2010:02:23,18:20:36,712,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Mouse wheel stopped,206,676,0.00,0.00,1.00,8 Wheel actions
2010:02:23,18:20:36,712,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Right mouse button pressed,206,676,0.00,0.00,0.00, 
2010:02:23,18:20:38,431,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Right mouse button released,107,514,189.86,228.28,0.83, 
2010:02:23,18:20:38,962,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Left mouse button pressed,43,498,65.97,69.27,0.95, 
2010:02:23,18:20:39,072,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Left mouse button released,43,498,0.00,0.00,0.00, 
2010:02:23,18:20:47,462,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Mouse wheel,43,498,0.00,0.00,0.00, 
2010:02:23,18:21:00,337,"Explorer.EXE","6:20 PM",Mouse wheel stopped,43,498,0.00,0.00,1.00,8 Wheel actions
2010:02:23,18:21:22,899,"firefox.exe","Cheney had mild heart attack,...ys - CNN.com - Mozilla Firefox",Mouse wheel,43,498,0.00,0.00,0.00, 
