Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:16,19:44:41,448,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:16,19:44:43,932,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,912,8,912.04,2473.90,0.37, 
2010:02:16,19:44:44,448,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,841,0,71.45,79.69,0.90, 
2010:02:16,19:44:46,635,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,317,533,747.44,1185.80,0.63, 
2010:02:16,19:44:46,901,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,317,533,0.00,0.00,0.00, 
2010:02:16,19:44:56,886,"firefox.exe","Climber found dead in Mount S...er - CNN.com - Mozilla Firefox",Mouse wheel,622,532,305.00,413.74,0.74, 
2010:02:16,19:45:00,011,"Explorer.EXE","7:44 PM",Mouse wheel stopped,605,511,0.00,0.00,1.00,1 Wheel actions
2010:02:16,19:45:14,495,"firefox.exe","Climber found dead in Mount S...er - CNN.com - Mozilla Firefox",Mouse wheel,470,678,210.76,914.20,0.23, 
2010:02:16,19:46:00,011,"Explorer.EXE","7:45 PM",Mouse wheel stopped,119,52,0.00,0.00,1.00,9 Wheel actions
2010:02:16,19:46:00,886,"firefox.exe","Climber found dead in Mount S...er - CNN.com - Mozilla Firefox",Left mouse button pressed,179,52,647.73,1010.59,0.64, 
2010:02:16,19:46:01,058,"firefox.exe","Climber found dead in Mount S...er - CNN.com - Mozilla Firefox",Left mouse button released,179,52,0.00,0.00,0.00, 
2010:02:16,19:46:08,464,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,333,663,630.11,989.31,0.64, 
