Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:22,19:53:02,846,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:22,19:53:31,299,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,2096,734,2220.80,3813.54,0.58, 
2010:02:22,19:53:33,424,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,2129,886,0.00,0.00,1.00,4 Wheel actions
2010:02:22,19:53:33,424,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,2129,886,156.68,207.46,0.76, 
2010:02:22,19:53:33,549,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,2129,886,0.00,0.00,0.00, 
2010:02:22,19:53:33,861,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,2123,870,17.09,22.83,0.75, 
2010:02:22,19:53:34,908,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,2063,669,0.00,0.00,1.00,3 Wheel actions
2010:02:22,19:53:34,908,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,2063,669,208.52,248.59,0.84, 
2010:02:22,19:53:34,971,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,2063,669,0.00,0.00,0.00, 
2010:02:22,19:53:38,221,"firefox.exe","Gold could lead to more spons...eb. 22, 2010 - Mozilla Firefox",Mouse wheel,1659,739,410.02,508.70,0.81, 
2010:02:22,19:54:00,565,"explorer.exe","7:53 PM",Mouse wheel stopped,1636,717,0.00,0.00,1.00,3 Wheel actions
2010:02:22,19:54:20,835,"firefox.exe","Gold could lead to more spons...eb. 22, 2010 - Mozilla Firefox",Right mouse button pressed,1636,644,96.77,207.46,0.47, 
2010:02:22,19:54:20,835,"firefox.exe","Gold could lead to more spons...eb. 22, 2010 - Mozilla Firefox",Mouse wheel,1636,644,0.00,0.00,0.00, 
2010:02:22,19:54:21,085,"firefox.exe","Gold could lead to more spons...eb. 22, 2010 - Mozilla Firefox",Mouse wheel stopped,1636,644,0.00,0.00,1.00,1 Wheel actions
2010:02:22,19:54:21,085,"firefox.exe","Gold could lead to more spons...eb. 22, 2010 - Mozilla Firefox",Right mouse button released,1636,644,0.00,0.00,0.00, 
2010:02:22,19:54:21,679,"firefox.exe","Gold could lead to more spons...eb. 22, 2010 - Mozilla Firefox",Left mouse button pressed,1560,673,81.34,95.33,0.85, 
