Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:22,18:01:16,397,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:22,18:01:21,975,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,456,20,456.44,4929.50,0.09, 
2010:02:22,18:01:22,241,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,456,20,0.00,0.00,0.00, 
2010:02:22,18:01:22,319,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,456,20,0.00,0.00,0.00, 
2010:02:22,18:01:22,397,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,456,20,0.00,0.00,0.00, 
2010:02:22,18:01:25,085,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,398,390,374.52,467.69,0.80, 
2010:02:22,18:01:29,210,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,434,618,0.00,0.00,1.00,2 Wheel actions
2010:02:22,18:01:29,210,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,434,618,420.98,436.95,0.96, 
2010:02:22,18:01:29,335,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,434,618,0.00,0.00,0.00, 
2010:02:22,18:01:31,491,"firefox.exe","Why Americans love the Dalai Lama - CNN.com - Mozilla Firefox",Mouse wheel,421,615,13.34,16.83,0.79, 
2010:02:22,18:01:35,382,"agent.exe","<Unknown window>",Mouse wheel stopped,421,615,0.00,0.00,1.00,5 Wheel actions
2010:02:22,18:01:54,350,"firefox.exe","Why Americans love the Dalai Lama - CNN.com - Mozilla Firefox",Mouse wheel,376,617,45.04,65.21,0.69, 
2010:02:22,18:02:00,647,"Explorer.EXE","6:01 PM",Mouse wheel stopped,368,691,0.00,0.00,1.00,1 Wheel actions
2010:02:22,18:02:48,210,"firefox.exe","Why Americans love the Dalai Lama - CNN.com - Mozilla Firefox",Mouse wheel,269,786,200.02,439.36,0.46, 
2010:02:22,18:03:00,648,"Explorer.EXE","6:02 PM",Mouse wheel stopped,244,781,0.00,0.00,1.00,2 Wheel actions
2010:02:22,18:03:09,040,"firefox.exe","Why Americans love the Dalai Lama - CNN.com - Mozilla Firefox",Mouse wheel,243,786,26.00,72.67,0.36, 
2010:02:22,18:04:00,658,"Explorer.EXE","6:03 PM",Mouse wheel stopped,244,780,0.00,0.00,1.00,10 Wheel actions
2010:02:22,18:04:22,646,"firefox.exe","Why Americans love the Dalai Lama - CNN.com - Mozilla Firefox",Mouse wheel,244,780,0.00,0.00,0.00, 
2010:02:22,18:05:00,669,"Explorer.EXE","6:04 PM",Mouse wheel stopped,264,757,0.00,0.00,1.00,1 Wheel actions
2010:02:22,18:05:20,828,"firefox.exe","Why Americans love the Dalai Lama - CNN.com - Mozilla Firefox",Mouse wheel,262,757,29.21,42.72,0.68, 
2010:02:22,18:06:00,679,"Explorer.EXE","6:05 PM",Mouse wheel stopped,938,814,0.00,0.00,1.00,8 Wheel actions
2010:02:22,18:06:00,945,"firefox.exe","Why Americans love the Dalai Lama - CNN.com - Mozilla Firefox",Mouse wheel,938,814,0.00,0.00,0.00, 
2010:02:22,18:07:00,689,"Explorer.EXE","6:06 PM",Mouse wheel stopped,922,817,0.00,0.00,1.00,4 Wheel actions
2010:02:22,18:07:15,348,"firefox.exe","Why Americans love the Dalai Lama - CNN.com - Mozilla Firefox",Mouse wheel,918,817,20.22,22.41,0.90, 
2010:02:22,18:08:00,699,"Explorer.EXE","6:07 PM",Mouse wheel stopped,828,820,0.00,0.00,1.00,9 Wheel actions
