Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:24,17:40:45,342,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:24,17:40:47,639,"explorer.exe","<Unknown window>",Left mouse button pressed,1138,941,48.70,1250.48,0.04, 
2010:02:24,17:40:47,733,"explorer.exe","<Unknown window>",Left mouse button released,1138,941,0.00,0.00,0.00, 
2010:02:24,17:40:48,295,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1185,895,65.76,69.74,0.94, 
2010:02:24,17:40:48,358,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1185,895,0.00,0.00,0.00, 
2010:02:24,17:41:00,764,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,496,731,708.25,1076.49,0.66, 
2010:02:24,17:41:00,858,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,496,731,0.00,0.00,0.00, 
2010:02:24,17:41:07,045,"firefox.exe","Swansea Love Story - CNN.com - Mozilla Firefox",Mouse wheel,97,700,400.20,736.93,0.54, 
2010:02:24,17:42:00,420,"explorer.exe","5:41 PM",Mouse wheel stopped,78,733,0.00,0.00,1.00,5 Wheel actions
2010:02:24,17:42:01,545,"firefox.exe","Swansea Love Story - CNN.com - Mozilla Firefox",Left mouse button pressed,63,739,52.50,2592.71,0.02, 
2010:02:24,17:42:01,655,"firefox.exe","Swansea Love Story - CNN.com - Mozilla Firefox",Left mouse button released,62,739,1.00,1.00,1.00, 
2010:02:24,17:42:02,014,"firefox.exe","Swansea Love Story - CNN.com - Mozilla Firefox",Mouse wheel,78,748,18.36,22.30,0.82, 
2010:02:24,17:42:05,045,"firefox.exe","Swansea Love Story - CNN.com - Mozilla Firefox",Mouse wheel stopped,32,54,0.00,0.00,1.00,32 Wheel actions
2010:02:24,17:42:05,045,"firefox.exe","Swansea Love Story - CNN.com - Mozilla Firefox",Left mouse button pressed,32,54,769.05,990.81,0.78, 
2010:02:24,17:42:05,139,"firefox.exe","Swansea Love Story - CNN.com - Mozilla Firefox",Left mouse button released,32,54,0.00,0.00,0.00, 
2010:02:24,17:42:10,920,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,233,527,513.94,2318.90,0.22, 
2010:02:24,17:42:11,045,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,233,527,0.00,0.00,0.00, 
2010:02:24,17:42:16,311,"firefox.exe","SeaWorld trainer killed by ki...le - CNN.com - Mozilla Firefox",Left mouse button pressed,465,553,233.45,655.56,0.36, 
2010:02:24,17:42:16,405,"firefox.exe","SeaWorld trainer killed by ki...le - CNN.com - Mozilla Firefox",Left mouse button released,465,553,0.00,0.00,0.00, 
2010:02:24,17:43:16,467,"firefox.exe","SeaWorld trainer killed by ki...le - CNN.com - Mozilla Firefox",Mouse wheel,544,600,91.92,4155.28,0.02, 
2010:02:24,17:43:56,967,"firefox.exe","SeaWorld trainer killed by ki...le - CNN.com - Mozilla Firefox",Mouse wheel stopped,54,596,0.00,0.00,1.00,3 Wheel actions
2010:02:24,17:43:56,967,"firefox.exe","SeaWorld trainer killed by ki...le - CNN.com - Mozilla Firefox",Left mouse button pressed,54,596,490.02,550.62,0.89, 
2010:02:24,17:43:57,124,"firefox.exe","SeaWorld trainer killed by ki...le - CNN.com - Mozilla Firefox",Left mouse button released,54,596,0.00,0.00,0.00, 
2010:02:24,17:43:57,405,"firefox.exe","SeaWorld trainer killed by ki...le - CNN.com - Mozilla Firefox",Mouse wheel,54,596,0.00,0.00,0.00, 
