Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:03:09,18:44:08,861,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:03:09,18:44:39,956,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,228,517,565.04,4697.95,0.12, 
2010:03:09,18:44:40,096,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,228,517,0.00,0.00,0.00, 
2010:03:09,18:45:11,816,"firefox.exe","Ohio doctor gets life for wif...th - CNN.com - Mozilla Firefox",Left mouse button pressed,1093,361,878.95,3767.91,0.23, 
2010:03:09,18:45:13,004,"firefox.exe","Ohio doctor gets life for wif...th - CNN.com - Mozilla Firefox",Left mouse button released,1093,463,102.00,102.00,1.00, 
2010:03:09,18:46:11,381,"firefox.exe","Ohio doctor gets life for wif...th - CNN.com - Mozilla Firefox",Left mouse button pressed,1097,414,49.16,185.04,0.27, 
2010:03:09,18:46:12,474,"firefox.exe","Ohio doctor gets life for wif...th - CNN.com - Mozilla Firefox",Left mouse button released,1097,508,94.00,95.24,0.99, 
2010:03:09,18:47:02,069,"firefox.exe","Ohio doctor gets life for wif...th - CNN.com - Mozilla Firefox",Left mouse button pressed,1092,468,40.31,340.56,0.12, 
2010:03:09,18:47:03,678,"firefox.exe","Ohio doctor gets life for wif...th - CNN.com - Mozilla Firefox",Left mouse button released,1104,594,126.57,130.82,0.97, 
2010:03:09,18:48:06,023,"firefox.exe","Ohio doctor gets life for wif...th - CNN.com - Mozilla Firefox",Left mouse button pressed,1093,613,21.95,389.89,0.06, 
2010:03:09,18:48:13,070,"firefox.exe","Ohio doctor gets life for wif...th - CNN.com - Mozilla Firefox",Left mouse button released,1105,809,196.37,207.29,0.95, 
2010:03:09,18:48:25,414,"firefox.exe","Ohio doctor gets life for wif...th - CNN.com - Mozilla Firefox",Left mouse button pressed,1098,724,85.29,349.19,0.24, 
2010:03:09,18:48:27,054,"firefox.exe","Ohio doctor gets life for wif...th - CNN.com - Mozilla Firefox",Left mouse button released,1035,225,502.96,509.89,0.99, 
2010:03:09,18:48:28,445,"firefox.exe","Ohio doctor gets life for wif...th - CNN.com - Mozilla Firefox",Left mouse button pressed,131,67,917.70,1050.57,0.87, 
