Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:04:06,17:59:28,422,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:04:06,17:59:34,391,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,477,518,704.17,4192.90,0.17, 
2010:04:06,17:59:34,469,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,477,518,0.00,0.00,0.00, 
2010:04:06,17:59:35,031,"firefox.exe","<Unknown window>",Left mouse button pressed,503,541,34.71,36.06,0.96, 
2010:04:06,17:59:35,109,"firefox.exe","<Unknown window>",Left mouse button released,503,541,0.00,0.00,0.00, 
2010:04:06,17:59:36,687,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,537,596,64.66,135.61,0.48, 
2010:04:06,18:00:00,610,"Explorer.EXE","5:59 PM",Mouse wheel stopped,268,564,0.00,0.00,1.00,3 Wheel actions
2010:04:06,18:00:10,532,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,236,599,580.50,1524.86,0.38, 
2010:04:06,18:00:10,641,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,236,599,0.00,0.00,0.00, 
2010:04:06,18:00:11,454,"firefox.exe","<Unknown window>",Left mouse button pressed,255,621,29.07,31.68,0.92, 
2010:04:06,18:00:11,532,"firefox.exe","<Unknown window>",Left mouse button released,255,621,0.00,0.00,0.00, 
2010:04:06,18:00:12,360,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,255,643,22.00,22.00,1.00, 
2010:04:06,18:00:12,438,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,255,643,0.00,0.00,0.00, 
2010:04:06,18:00:13,641,"firefox.exe","<Unknown window>",Left mouse button pressed,264,669,27.51,32.48,0.85, 
2010:04:06,18:00:13,735,"firefox.exe","<Unknown window>",Left mouse button released,264,669,0.00,0.00,0.00, 
2010:04:06,18:00:31,769,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,112,723,161.31,572.39,0.28, 
2010:04:06,18:00:34,019,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,330,124,0.00,0.00,1.00,8 Wheel actions
2010:04:06,18:00:34,019,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,330,124,640.26,723.73,0.88, 
2010:04:06,18:00:34,097,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,330,124,0.00,0.00,0.00, 
2010:04:06,18:00:37,442,"firefox.exe","Detectives, doctors try to st...se - CNN.com - Mozilla Firefox",Mouse wheel,69,553,502.16,558.61,0.90, 
2010:04:06,18:01:00,617,"Explorer.EXE","6:00 PM",Mouse wheel stopped,448,668,0.00,0.00,1.00,6 Wheel actions
2010:04:06,18:01:12,760,"firefox.exe","Detectives, doctors try to st...se - CNN.com - Mozilla Firefox",Mouse wheel,458,799,442.88,786.79,0.56, 
2010:04:06,18:01:41,811,"agent.exe","<Unknown window>",Mouse wheel stopped,511,804,0.00,0.00,1.00,6 Wheel actions
2010:04:06,18:02:04,799,"firefox.exe","Detectives, doctors try to st...se - CNN.com - Mozilla Firefox",Mouse wheel,494,804,22.09,23.41,0.94, 
2010:04:06,18:02:15,050,"firefox.exe","Detectives, doctors try to st...se - CNN.com - Mozilla Firefox",Mouse wheel stopped,480,123,0.00,0.00,1.00,39 Wheel actions
2010:04:06,18:02:15,050,"firefox.exe","Detectives, doctors try to st...se - CNN.com - Mozilla Firefox",Left mouse button pressed,480,123,468.68,554.71,0.84, 
2010:04:06,18:02:15,129,"firefox.exe","Detectives, doctors try to st...se - CNN.com - Mozilla Firefox",Left mouse button released,480,123,0.00,0.00,0.00, 
2010:04:06,18:02:16,129,"firefox.exe","Detectives, doctors try to st...se - CNN.com - Mozilla Firefox",Left mouse button pressed,486,120,6.71,8.41,0.80, 
2010:04:06,18:02:16,238,"firefox.exe","Detectives, doctors try to st...se - CNN.com - Mozilla Firefox",Left mouse button released,486,120,0.00,0.00,0.00, 
2010:04:06,18:02:56,588,"firefox.exe","3 teens charged in Massachuse...ty - CNN.com - Mozilla Firefox",Mouse wheel,584,601,490.88,567.58,0.86, 
2010:04:06,18:03:00,636,"Explorer.EXE","6:02 PM",Mouse wheel stopped,451,629,0.00,0.00,1.00,2 Wheel actions
2010:04:06,18:03:01,386,"firefox.exe","3 teens charged in Massachuse...ty - CNN.com - Mozilla Firefox",Mouse wheel,452,630,142.17,259.94,0.55, 
2010:04:06,18:03:03,245,"firefox.exe","3 teens charged in Massachuse...ty - CNN.com - Mozilla Firefox",Mouse wheel stopped,369,611,0.00,0.00,1.00,1 Wheel actions
2010:04:06,18:03:03,245,"firefox.exe","3 teens charged in Massachuse...ty - CNN.com - Mozilla Firefox",Left mouse button pressed,369,611,85.15,116.28,0.73, 
2010:04:06,18:03:04,136,"firefox.exe","3 teens charged in Massachuse...ty - CNN.com - Mozilla Firefox",Left mouse button released,518,651,154.28,159.26,0.97, 
2010:04:06,18:03:04,246,"firefox.exe","3 teens charged in Massachuse...ty - CNN.com - Mozilla Firefox",Left mouse button pressed,518,651,0.00,0.00,0.00, 
2010:04:06,18:03:04,324,"firefox.exe","3 teens charged in Massachuse...ty - CNN.com - Mozilla Firefox",Left mouse button released,518,651,0.00,0.00,0.00, 
2010:04:06,18:03:19,263,"firefox.exe","3 teens charged in Massachuse...ty - CNN.com - Mozilla Firefox",Mouse wheel,493,661,26.93,98.07,0.27, 
2010:04:06,18:03:57,363,"firefox.exe","3 teens charged in Massachuse...ty - CNN.com - Mozilla Firefox",Mouse wheel stopped,484,120,0.00,0.00,1.00,20 Wheel actions
2010:04:06,18:03:57,363,"firefox.exe","3 teens charged in Massachuse...ty - CNN.com - Mozilla Firefox",Left mouse button pressed,484,120,586.05,806.17,0.73, 
2010:04:06,18:03:57,707,"firefox.exe","3 teens charged in Massachuse...ty - CNN.com - Mozilla Firefox",Left mouse button released,484,120,0.00,0.00,0.00, 
2010:04:06,18:03:59,270,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Mouse wheel,590,467,362.83,388.66,0.93, 
2010:04:06,18:04:00,645,"Explorer.EXE","6:03 PM",Mouse wheel stopped,590,467,0.00,0.00,1.00,3 Wheel actions
2010:04:06,18:04:03,833,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button pressed,536,241,232.36,239.88,0.97, 
2010:04:06,18:04:04,895,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button released,638,308,122.04,130.04,0.94, 
2010:04:06,18:04:05,067,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button pressed,638,308,0.00,0.00,0.00, 
2010:04:06,18:04:05,161,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button released,638,308,0.00,0.00,0.00, 
2010:04:06,18:04:35,791,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Mouse wheel,561,404,123.07,643.14,0.19, 
2010:04:06,18:05:00,654,"Explorer.EXE","6:04 PM",Mouse wheel stopped,377,547,0.00,0.00,1.00,1 Wheel actions
2010:04:06,18:05:13,359,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Mouse wheel,519,665,264.36,867.87,0.30, 
2010:04:06,18:05:21,469,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Mouse wheel stopped,372,582,0.00,0.00,1.00,18 Wheel actions
2010:04:06,18:05:21,469,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button pressed,372,582,62.20,1202.04,0.05, 
2010:04:06,18:05:22,188,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button released,541,607,170.84,173.66,0.98, 
2010:04:06,18:05:22,594,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button pressed,542,607,1.00,1.00,1.00, 
2010:04:06,18:05:22,735,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button released,542,607,0.00,0.00,0.00, 
2010:04:06,18:05:26,938,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button pressed,476,115,496.41,627.59,0.79, 
2010:04:06,18:05:27,032,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button released,478,117,2.83,4.00,0.71, 
2010:04:06,18:05:27,407,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button pressed,484,117,6.00,6.00,1.00, 
2010:04:06,18:05:27,516,"firefox.exe","iPad has Wi-Fi problems, some...ay - CNN.com - Mozilla Firefox",Left mouse button released,484,117,0.00,0.00,0.00, 
2010:04:06,18:05:28,626,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,392,239,152.80,213.49,0.72, 
2010:04:06,18:05:28,720,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,392,239,0.00,0.00,0.00, 
