Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:11,13:45:26,894,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:11,13:45:31,082,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1203,700,1391.84,7550.04,0.18, 
2010:02:11,13:45:31,175,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1203,700,0.00,0.00,0.00, 
2010:02:11,13:45:43,456,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1201,703,3.61,3474.03,0.00, 
2010:02:11,13:45:43,566,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1201,703,0.00,0.00,0.00, 
2010:02:11,13:45:47,910,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,777,638,428.95,501.05,0.86, 
2010:02:11,13:45:58,456,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,673,793,0.00,0.00,1.00,3 Wheel actions
2010:02:11,13:45:58,456,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,673,793,185.00,406.08,0.46, 
2010:02:11,13:45:58,581,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,673,793,0.00,0.00,0.00, 
2010:02:11,13:45:59,066,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,675,770,23.09,24.41,0.95, 
2010:02:11,13:46:00,316,"Explorer.EXE","1:45 PM",Mouse wheel stopped,675,768,0.00,0.00,1.00,3 Wheel actions
2010:02:11,13:46:04,472,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,667,755,17.00,35.96,0.47, 
2010:02:11,13:46:12,066,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,692,776,0.00,0.00,1.00,2 Wheel actions
2010:02:11,13:46:12,066,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,692,776,32.65,842.91,0.04, 
2010:02:11,13:46:12,159,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,692,776,0.00,0.00,0.00, 
2010:02:11,13:46:17,019,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button pressed,45,734,648.36,985.97,0.66, 
2010:02:11,13:46:17,159,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button released,45,734,0.00,0.00,0.00, 
2010:02:11,13:46:18,394,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Mouse wheel,57,733,12.04,21.24,0.57, 
2010:02:11,13:46:40,112,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Mouse wheel stopped,404,509,0.00,0.00,1.00,31 Wheel actions
2010:02:11,13:46:40,112,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button pressed,404,509,408.81,464.61,0.88, 
2010:02:11,13:46:40,581,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button released,477,519,73.68,75.63,0.97, 
2010:02:11,13:46:40,862,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button pressed,485,533,16.12,18.28,0.88, 
2010:02:11,13:46:40,940,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button released,485,533,0.00,0.00,0.00, 
2010:02:11,13:46:41,394,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button pressed,512,525,28.16,54.48,0.52, 
2010:02:11,13:46:41,503,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button released,512,525,0.00,0.00,0.00, 
2010:02:11,13:46:54,456,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button pressed,313,538,199.42,763.63,0.26, 
2010:02:11,13:46:54,565,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button released,313,538,0.00,0.00,0.00, 
2010:02:11,13:47:23,987,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button pressed,23,59,559.95,823.49,0.68, 
2010:02:11,13:47:24,143,"firefox.exe","Foreclosures slow in January ...eb. 11, 2010 - Mozilla Firefox",Left mouse button released,23,59,0.00,0.00,0.00, 
2010:02:11,13:47:26,800,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,74,610,553.36,1003.60,0.55, 
2010:02:11,13:47:26,940,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,74,610,0.00,0.00,0.00, 
2010:02:11,13:47:28,690,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,105,587,38.60,50.21,0.77, 
