Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:03:08,17:56:28,047,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
,,000," "," ", ,0,0,0.00,0.00,0.00, 
2010:03:08,17:56:28,375,"Explorer.EXE","Program Manager",Left mouse button pressed,1817,569,1904.01,1968.04,0.97, 
2010:03:08,17:56:28,375,"Explorer.EXE","Program Manager",Left mouse button released,1817,569,0.00,441.31,0.00, 
2010:03:08,17:56:31,391,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1110,20,895.13,1896.76,0.47, 
2010:03:08,17:56:31,532,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1110,20,0.00,0.00,0.00, 
2010:03:08,17:56:36,392,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,293,695,1059.77,1646.76,0.64, 
2010:03:08,17:56:36,501,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,293,695,0.00,0.00,0.00, 
2010:03:08,17:56:39,720,"firefox.exe","Rapper Lil' Wayne sentenced t...ar - CNN.com - Mozilla Firefox",Left mouse button pressed,1273,189,1102.92,2572.37,0.43, 
2010:03:08,17:56:42,189,"firefox.exe","Rapper Lil' Wayne sentenced t...ar - CNN.com - Mozilla Firefox",Left mouse button released,1271,203,14.14,16.00,0.88, 
2010:03:08,17:56:42,517,"firefox.exe","Rapper Lil' Wayne sentenced t...ar - CNN.com - Mozilla Firefox",Mouse wheel,1240,928,725.66,727.95,1.00, 
2010:03:08,17:56:44,955,"Explorer.EXE","Start",Mouse wheel stopped,1127,1008,0.00,0.00,1.00,1 Wheel actions
2010:03:08,17:56:51,581,"firefox.exe","Rapper Lil' Wayne sentenced t...ar - CNN.com - Mozilla Firefox",Left mouse button pressed,1274,227,701.82,2444.09,0.29, 
2010:03:08,17:56:55,503,"firefox.exe","Rapper Lil' Wayne sentenced t...ar - CNN.com - Mozilla Firefox",Left mouse button released,1274,321,94.00,94.00,1.00, 
2010:03:08,17:57:35,774,"firefox.exe","Rapper Lil' Wayne sentenced t...ar - CNN.com - Mozilla Firefox",Left mouse button pressed,27,68,1272.41,3028.88,0.42, 
2010:03:08,17:57:35,899,"firefox.exe","Rapper Lil' Wayne sentenced t...ar - CNN.com - Mozilla Firefox",Left mouse button released,27,68,0.00,0.00,0.00, 
2010:03:08,17:57:40,993,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1265,218,1247.05,3485.95,0.36, 
2010:03:08,17:57:41,806,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1265,276,58.00,58.00,1.00, 
2010:03:08,17:57:43,759,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,284,539,1015.64,1159.28,0.88, 
2010:03:08,17:57:43,884,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,284,539,0.00,0.00,0.00, 
2010:03:08,17:57:47,025,"firefox.exe","Rock slide drops boulders, cl...do - CNN.com - Mozilla Firefox",Left mouse button pressed,1265,178,1045.31,1653.76,0.63, 
2010:03:08,17:57:48,353,"firefox.exe","Rock slide drops boulders, cl...do - CNN.com - Mozilla Firefox",Left mouse button released,1263,233,55.04,56.41,0.98, 
2010:03:08,17:58:03,511,"firefox.exe","Rock slide drops boulders, cl...do - CNN.com - Mozilla Firefox",Left mouse button pressed,1271,248,17.00,345.73,0.05, 
2010:03:08,17:58:08,293,"firefox.exe","Rock slide drops boulders, cl...do - CNN.com - Mozilla Firefox",Left mouse button released,1272,251,3.16,67.41,0.05, 
2010:03:08,17:58:10,621,"firefox.exe","Rock slide drops boulders, cl...do - CNN.com - Mozilla Firefox",Left mouse button pressed,15,54,1272.34,1602.23,0.79, 
2010:03:08,17:58:10,746,"firefox.exe","Rock slide drops boulders, cl...do - CNN.com - Mozilla Firefox",Left mouse button released,15,54,0.00,0.00,0.00, 
2010:03:08,17:58:17,622,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,205,638,614.13,1799.41,0.34, 
2010:03:08,17:58:17,732,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,205,638,0.00,0.00,0.00, 
2010:03:08,17:58:22,779,"firefox.exe","Argentina grandma to face tri...ts - CNN.com - Mozilla Firefox",Left mouse button pressed,1273,198,1155.09,2059.43,0.56, 
2010:03:08,17:58:27,889,"firefox.exe","Argentina grandma to face tri...ts - CNN.com - Mozilla Firefox",Left mouse button released,1275,251,53.04,60.24,0.88, 
2010:03:08,17:59:00,424,"firefox.exe","Argentina grandma to face tri...ts - CNN.com - Mozilla Firefox",Mouse wheel,162,0,1140.95,1217.48,0.94, 
