Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:03:02,18:06:36,790,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:03:02,18:07:02,619,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,488,17,488.30,5187.64,0.09, 
2010:03:02,18:07:02,682,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,488,17,0.00,0.00,0.00, 
2010:03:02,18:07:02,775,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,488,17,0.00,0.00,0.00, 
2010:03:02,18:07:02,838,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,488,17,0.00,0.00,0.00, 
2010:03:02,18:07:05,541,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,78,532,658.27,777.79,0.85, 
2010:03:02,18:07:34,293,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,258,741,0.00,0.00,1.00,2 Wheel actions
2010:03:02,18:07:34,293,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,258,741,309.89,445.82,0.70, 
2010:03:02,18:07:34,402,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,258,741,0.00,0.00,0.00, 
2010:03:02,18:07:35,168,"firefox.exe","<Unknown window>",Left mouse button pressed,285,768,38.18,42.74,0.89, 
2010:03:02,18:07:35,246,"firefox.exe","<Unknown window>",Left mouse button released,285,768,0.00,0.00,0.00, 
2010:03:02,18:07:44,996,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,250,799,46.75,205.85,0.23, 
2010:03:02,18:07:45,105,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,250,799,0.00,0.00,0.00, 
2010:03:02,18:07:45,637,"firefox.exe","<Unknown window>",Left mouse button pressed,273,825,34.71,39.73,0.87, 
2010:03:02,18:07:45,699,"firefox.exe","<Unknown window>",Left mouse button released,274,825,1.00,1.00,1.00, 
2010:03:02,18:07:48,121,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,274,837,12.00,50.55,0.24, 
2010:03:02,18:07:48,199,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,274,837,0.00,0.00,0.00, 
2010:03:02,18:07:49,324,"firefox.exe","<Unknown window>",Left mouse button pressed,306,861,40.00,49.43,0.81, 
2010:03:02,18:07:49,418,"firefox.exe","<Unknown window>",Left mouse button released,306,862,1.00,1.00,1.00, 
2010:03:02,18:07:53,887,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,273,851,34.79,128.73,0.27, 
2010:03:02,18:07:53,996,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,273,851,0.00,0.00,0.00, 
2010:03:02,18:07:55,106,"firefox.exe","<Unknown window>",Left mouse button pressed,340,712,154.30,248.95,0.62, 
2010:03:02,18:07:55,168,"firefox.exe","<Unknown window>",Left mouse button released,340,712,0.00,0.00,0.00, 
2010:03:02,18:08:02,246,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,328,865,153.47,459.45,0.33, 
2010:03:02,18:08:02,387,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,328,865,0.00,0.00,0.00, 
2010:03:02,18:08:03,762,"firefox.exe","<Unknown window>",Left mouse button pressed,419,719,172.04,188.81,0.91, 
2010:03:02,18:08:03,825,"firefox.exe","<Unknown window>",Left mouse button released,419,719,0.00,0.00,0.00, 
2010:03:02,18:08:06,246,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,827,774,411.69,455.54,0.90, 
2010:03:02,18:08:14,606,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,194,117,0.00,0.00,1.00,14 Wheel actions
2010:03:02,18:08:14,606,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,194,117,645.42,750.18,0.86, 
2010:03:02,18:08:14,700,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,194,117,0.00,0.00,0.00, 
2010:03:02,18:08:31,778,"firefox.exe","CNN Political Ticker: All pol...from CNN.com - Mozilla Firefox",Left mouse button pressed,232,117,38.00,765.48,0.05, 
2010:03:02,18:08:31,888,"firefox.exe","CNN Political Ticker: All pol...from CNN.com - Mozilla Firefox",Left mouse button released,232,117,0.00,0.00,0.00, 
2010:03:02,18:08:33,325,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Mouse wheel,65,415,341.60,368.31,0.93, 
2010:03:02,18:08:54,404,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Mouse wheel stopped,196,507,0.00,0.00,1.00,9 Wheel actions
2010:03:02,18:08:54,404,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button pressed,196,507,138.76,1255.04,0.11, 
2010:03:02,18:08:55,232,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button released,373,514,177.14,179.30,0.99, 
2010:03:02,18:08:56,826,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button pressed,388,512,15.13,27.00,0.56, 
2010:03:02,18:08:57,263,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button released,465,512,77.00,77.00,1.00, 
2010:03:02,18:08:58,092,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button pressed,458,512,7.00,7.00,1.00, 
2010:03:02,18:08:58,170,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button released,458,512,0.00,0.00,0.00, 
2010:03:02,18:09:00,982,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button pressed,467,509,9.49,722.01,0.01, 
2010:03:02,18:09:01,576,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button released,480,509,13.00,13.00,1.00, 
2010:03:02,18:09:02,451,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button pressed,480,509,0.00,0.00,0.00, 
2010:03:02,18:09:04,342,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button released,505,511,25.08,67.83,0.37, 
2010:03:02,18:09:09,529,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button pressed,522,505,18.03,31.00,0.58, 
2010:03:02,18:09:10,389,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button released,609,505,87.00,87.00,1.00, 
2010:03:02,18:09:12,717,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button pressed,240,118,534.72,702.08,0.76, 
