Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:03:08,18:05:37,039,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:03:08,18:05:52,553,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,453,576,732.79,6583.64,0.11, 
2010:03:08,18:05:54,178,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,1116,325,0.00,0.00,1.00,6 Wheel actions
2010:03:08,18:05:54,178,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1116,325,131.18,139.59,0.94, 
2010:03:08,18:05:55,849,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1109,418,93.26,107.72,0.87, 
2010:03:08,18:05:58,599,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1092,32,386.37,1121.27,0.34, 
2010:03:08,18:05:58,677,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1092,32,0.00,0.00,0.00, 
2010:03:08,18:06:00,927,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,220,475,978.08,1465.56,0.67, 
2010:03:08,18:06:05,192,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,217,556,0.00,0.00,1.00,7 Wheel actions
2010:03:08,18:06:05,192,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,217,556,81.06,1217.46,0.07, 
2010:03:08,18:06:05,254,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,217,556,0.00,0.00,0.00, 
2010:03:08,18:06:11,160,"firefox.exe","Can the 2010 Lexus HS 250h re... CNN iReport - Mozilla Firefox",Left mouse button pressed,922,647,710.85,860.24,0.83, 
2010:03:08,18:06:11,222,"firefox.exe","Can the 2010 Lexus HS 250h re... CNN iReport - Mozilla Firefox",Left mouse button released,922,647,0.00,0.00,0.00, 
2010:03:08,18:06:11,847,"firefox.exe","Can the 2010 Lexus HS 250h re... CNN iReport - Mozilla Firefox",Mouse wheel,684,708,245.69,311.63,0.79, 
2010:03:08,18:06:14,831,"firefox.exe","Can the 2010 Lexus HS 250h re... CNN iReport - Mozilla Firefox",Mouse wheel stopped,345,559,0.00,0.00,1.00,3 Wheel actions
2010:03:08,18:06:14,831,"firefox.exe","Can the 2010 Lexus HS 250h re... CNN iReport - Mozilla Firefox",Left mouse button pressed,345,559,388.86,593.95,0.65, 
