Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:03:02,17:58:21,143,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:03:02,17:58:30,784,"rundll32.exe","Problem Ejecting USB Mass Storage Device",Left mouse button pressed,657,552,858.11,4252.29,0.20, 
2010:03:02,17:58:31,018,"rundll32.exe","Problem Ejecting USB Mass Storage Device",Left mouse button released,657,552,0.00,0.00,0.00, 
2010:03:02,17:58:36,362,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button pressed,442,736,282.99,971.49,0.29, 
2010:03:02,17:58:36,440,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Right mouse button released,442,736,0.00,0.00,0.00, 
2010:03:02,17:58:37,909,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,414,745,29.41,32.04,0.92, 
2010:03:02,17:58:38,050,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,414,745,0.00,0.00,0.00, 
2010:03:02,17:58:46,972,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button pressed,652,10,772.57,2336.48,0.33, 
2010:03:02,17:58:47,597,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button released,603,10,49.00,49.00,1.00, 
2010:03:02,17:58:49,690,"Explorer.EXE","<Unknown window>",Left mouse button pressed,1121,912,1040.16,1083.39,0.96, 
2010:03:02,17:58:49,784,"Explorer.EXE","<Unknown window>",Left mouse button released,1121,912,0.00,0.00,0.00, 
2010:03:02,17:58:51,269,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button pressed,606,8,1040.40,1085.44,0.96, 
2010:03:02,17:58:52,019,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button released,651,6,45.04,46.41,0.97, 
2010:03:02,17:58:53,394,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button pressed,565,492,493.55,719.44,0.69, 
2010:03:02,17:58:53,487,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button released,565,492,0.00,0.00,0.00, 
2010:03:02,17:58:53,769,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Mouse wheel,563,503,11.18,12.41,0.90, 
2010:03:02,17:58:58,003,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Mouse wheel stopped,488,498,0.00,0.00,1.00,1 Wheel actions
2010:03:02,17:58:58,003,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button pressed,488,498,75.17,195.53,0.38, 
2010:03:02,17:58:58,706,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button released,625,529,140.46,142.09,0.99, 
2010:03:02,17:58:58,831,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button pressed,625,529,0.00,0.00,0.00, 
2010:03:02,17:59:00,144,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button released,513,510,113.60,116.25,0.98, 
2010:03:02,17:59:00,300,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button pressed,513,510,0.00,0.00,0.00, 
2010:03:02,17:59:00,894,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button released,629,529,117.55,118.46,0.99, 
2010:03:02,17:59:01,097,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button pressed,629,529,0.00,0.00,0.00, 
2010:03:02,17:59:01,206,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button released,629,529,0.00,0.00,0.00, 
2010:03:02,17:59:02,722,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button pressed,534,622,132.94,167.17,0.80, 
2010:03:02,17:59:03,988,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button released,537,562,60.07,76.59,0.78, 
2010:03:02,17:59:04,128,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button pressed,537,562,0.00,0.00,0.00, 
2010:03:02,17:59:04,831,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button released,559,625,66.73,69.62,0.96, 
2010:03:02,17:59:05,019,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button pressed,559,625,0.00,0.00,0.00, 
2010:03:02,17:59:07,316,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button released,552,585,40.61,56.47,0.72, 
2010:03:02,17:59:07,503,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button pressed,552,585,0.00,0.00,0.00, 
2010:03:02,17:59:08,207,"firefox.exe","In search of an earthquake-pr...ng - CNN.com - Mozilla Firefox",Left mouse button released,561,629,44.91,47.12,0.95, 
