Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:25,11:31:18,713,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:25,11:31:25,135,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1190,283,1223.19,2903.51,0.42, 
2010:02:25,11:31:29,541,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1189,298,15.03,18.00,0.84, 
2010:02:25,11:31:31,479,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,923,368,275.06,291.99,0.94, 
2010:02:25,11:31:34,026,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,709,234,0.00,0.00,1.00,8 Wheel actions
2010:02:25,11:31:34,026,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,709,234,251.33,580.69,0.43, 
2010:02:25,11:31:34,088,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,709,234,0.00,0.00,0.00, 
2010:02:25,11:31:46,026,"firefox.exe","Science and Technology News -...from CNN.com - Mozilla Firefox",Left mouse button pressed,184,280,527.01,629.27,0.84, 
2010:02:25,11:31:46,073,"firefox.exe","Science and Technology News -...from CNN.com - Mozilla Firefox",Left mouse button released,184,280,0.00,0.00,0.00, 
2010:02:25,11:31:48,542,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,738,752,727.80,974.44,0.75, 
2010:02:25,11:31:48,620,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,738,752,0.00,0.00,0.00, 
2010:02:25,11:31:49,745,"firefox.exe","Are you a sex addict? - CNN.com - Mozilla Firefox",Mouse wheel,679,645,122.19,172.75,0.71, 
2010:02:25,11:32:00,073,"Explorer.EXE","11:31 AM",Mouse wheel stopped,683,514,0.00,0.00,1.00,12 Wheel actions
2010:02:25,11:32:39,042,"firefox.exe","Are you a sex addict? - CNN.com - Mozilla Firefox",Mouse wheel,671,516,92.70,123.89,0.75, 
2010:02:25,11:33:00,073,"Explorer.EXE","11:32 AM",Mouse wheel stopped,669,512,0.00,0.00,1.00,10 Wheel actions
2010:02:25,11:33:33,370,"firefox.exe","Are you a sex addict? - CNN.com - Mozilla Firefox",Mouse wheel,648,487,33.42,54.51,0.61, 
2010:02:25,11:34:00,074,"Explorer.EXE","11:33 AM",Mouse wheel stopped,813,427,0.00,0.00,1.00,16 Wheel actions
2010:02:25,11:34:27,527,"firefox.exe","Are you a sex addict? - CNN.com - Mozilla Firefox",Mouse wheel,817,427,14.87,21.83,0.68, 
2010:02:25,11:35:00,074,"Explorer.EXE","11:34 AM",Mouse wheel stopped,807,422,0.00,0.00,1.00,14 Wheel actions
2010:02:25,11:35:00,105,"firefox.exe","Are you a sex addict? - CNN.com - Mozilla Firefox",Mouse wheel,807,422,3.16,4.00,0.79, 
2010:02:25,11:36:00,074,"Explorer.EXE","11:35 AM",Mouse wheel stopped,930,591,0.00,0.00,1.00,9 Wheel actions
2010:02:25,11:37:00,324,"firefox.exe","Are you a sex addict? - CNN.com - Mozilla Firefox",Mouse wheel,936,603,13.42,15.05,0.89, 
2010:02:25,11:37:25,324,"firefox.exe","Are you a sex addict? - CNN.com - Mozilla Firefox",Mouse wheel stopped,109,75,0.00,0.00,1.00,6 Wheel actions
2010:02:25,11:37:25,324,"firefox.exe","Are you a sex addict? - CNN.com - Mozilla Firefox",Left mouse button pressed,109,75,977.57,1083.15,0.90, 
2010:02:25,11:37:25,496,"firefox.exe","Are you a sex addict? - CNN.com - Mozilla Firefox",Left mouse button released,109,75,0.00,0.00,0.00, 
2010:02:25,11:37:27,324,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,107,237,162.01,177.09,0.91, 
2010:02:25,11:37:31,652,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,270,699,0.00,0.00,1.00,1 Wheel actions
2010:02:25,11:37:31,652,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,270,699,489.91,542.63,0.90, 
2010:02:25,11:37:31,761,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,270,699,0.00,0.00,0.00, 
2010:02:25,11:37:35,636,"firefox.exe","Whale grabbed ponytail, pulle...ys - CNN.com - Mozilla Firefox",Mouse wheel,851,405,651.15,816.82,0.80, 
2010:02:25,11:38:00,074,"Explorer.EXE","11:37 AM",Mouse wheel stopped,753,448,0.00,0.00,1.00,8 Wheel actions
2010:02:25,11:38:53,293,"firefox.exe","Whale grabbed ponytail, pulle...ys - CNN.com - Mozilla Firefox",Mouse wheel,413,543,351.37,517.85,0.68, 
2010:02:25,11:39:00,074,"Explorer.EXE","11:38 AM",Mouse wheel stopped,234,533,0.00,0.00,1.00,6 Wheel actions
2010:02:25,11:39:33,418,"Explorer.EXE","Program Manager",Mouse wheel,4,276,488.44,767.61,0.64, 
2010:02:25,11:40:00,074,"Explorer.EXE","11:39 AM",Mouse wheel stopped,129,261,0.00,0.00,1.00,11 Wheel actions
2010:02:25,11:40:06,668,"firefox.exe","Whale grabbed ponytail, pulle...ys - CNN.com - Mozilla Firefox",Mouse wheel,434,326,297.70,368.04,0.81, 
2010:02:25,11:41:00,074,"Explorer.EXE","11:40 AM",Mouse wheel stopped,1083,198,0.00,0.00,1.00,9 Wheel actions
2010:02:25,11:41:15,574,"firefox.exe","Whale grabbed ponytail, pulle...ys - CNN.com - Mozilla Firefox",Left mouse button pressed,125,72,406.61,1899.80,0.21, 
2010:02:25,11:41:15,636,"firefox.exe","Whale grabbed ponytail, pulle...ys - CNN.com - Mozilla Firefox",Left mouse button released,125,72,0.00,0.00,0.00, 
2010:02:25,11:41:30,027,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,331,785,742.16,1016.69,0.73, 
2010:02:25,11:41:30,152,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,331,785,0.00,0.00,0.00, 
2010:02:25,11:41:33,761,"firefox.exe","CNN Political Ticker: All pol...from CNN.com - Mozilla Firefox",Mouse wheel,564,340,502.31,514.05,0.98, 
2010:02:25,11:42:00,074,"Explorer.EXE","11:41 AM",Mouse wheel stopped,714,285,0.00,0.00,1.00,7 Wheel actions
2010:02:25,11:42:21,855,"firefox.exe","CNN Political Ticker: All pol...from CNN.com - Mozilla Firefox",Left mouse button pressed,118,83,523.23,1464.79,0.36, 
2010:02:25,11:42:21,918,"firefox.exe","CNN Political Ticker: All pol...from CNN.com - Mozilla Firefox",Left mouse button released,118,83,0.00,0.00,0.00, 
2010:02:25,11:42:23,496,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,164,295,216.93,253.39,0.86, 
2010:02:25,11:42:47,027,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,685,276,0.00,0.00,1.00,20 Wheel actions
2010:02:25,11:42:47,027,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,685,276,477.04,487.18,0.98, 
2010:02:25,11:42:47,121,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,685,276,0.00,0.00,0.00, 
2010:02:25,11:42:52,965,"firefox.exe","Science and Technology News -...from CNN.com - Mozilla Firefox",Left mouse button pressed,531,814,559.61,1364.30,0.41, 
2010:02:25,11:42:53,090,"firefox.exe","Science and Technology News -...from CNN.com - Mozilla Firefox",Left mouse button released,531,814,0.00,0.00,0.00, 
2010:02:25,11:42:54,621,"firefox.exe","Gmail holds 'graduations' and...s' - CNN.com - Mozilla Firefox",Mouse wheel,126,615,451.25,464.93,0.97, 
2010:02:25,11:43:00,074,"Explorer.EXE","11:42 AM",Mouse wheel stopped,125,614,0.00,0.00,1.00,2 Wheel actions
2010:02:25,11:43:02,980,"firefox.exe","Gmail holds 'graduations' and...s' - CNN.com - Mozilla Firefox",Mouse wheel,125,614,1.00,1.00,1.00, 
2010:02:25,11:44:00,074,"Explorer.EXE","11:43 AM",Mouse wheel stopped,326,476,0.00,0.00,1.00,11 Wheel actions
2010:02:25,11:44:34,730,"firefox.exe","Gmail holds 'graduations' and...s' - CNN.com - Mozilla Firefox",Mouse wheel,391,622,159.82,200.62,0.80, 
