Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:25,12:59:25,378,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:25,12:59:26,503,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,596,30,1099.17,2500.04,0.44, 
2010:02:25,12:59:26,691,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,596,30,0.00,0.00,0.00, 
2010:02:25,12:59:26,769,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,596,30,0.00,0.00,0.00, 
2010:02:25,12:59:26,847,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,596,30,0.00,0.00,0.00, 
2010:02:25,12:59:28,488,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,0,530,777.96,960.45,0.81, 
2010:02:25,13:00:00,192,"Explorer.EXE","12:59 PM",Mouse wheel stopped,87,635,0.00,0.00,1.00,6 Wheel actions
2010:02:25,13:00:00,426,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,87,635,0.00,0.00,0.00, 
2010:02:25,13:00:40,911,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,544,714,0.00,0.00,1.00,4 Wheel actions
2010:02:25,13:00:40,911,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,544,714,463.78,928.75,0.50, 
2010:02:25,13:00:41,083,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,544,714,0.00,0.00,0.00, 
2010:02:25,13:00:55,161,"firefox.exe","Fear prompts bobsledders to q...cs - CNN.com - Mozilla Firefox",Mouse wheel,314,690,231.25,254.31,0.91, 
2010:02:25,13:01:00,193,"Explorer.EXE","1:00 PM",Mouse wheel stopped,0,668,0.00,0.00,1.00,3 Wheel actions
2010:02:25,13:01:11,224,"firefox.exe","Fear prompts bobsledders to q...cs - CNN.com - Mozilla Firefox",Mouse wheel,0,672,152.00,254.96,0.60, 
2010:02:25,13:02:00,194,"Explorer.EXE","1:01 PM",Mouse wheel stopped,0,685,0.00,0.00,1.00,8 Wheel actions
2010:02:25,13:02:20,491,"firefox.exe","Fear prompts bobsledders to q...cs - CNN.com - Mozilla Firefox",Mouse wheel,0,738,64.00,104.42,0.61, 
2010:02:25,13:03:00,195,"Explorer.EXE","1:02 PM",Mouse wheel stopped,37,682,0.00,0.00,1.00,7 Wheel actions
