Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:03:09,17:56:49,718,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:03:09,17:56:58,172,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1098,272,1131.19,3894.76,0.29, 
2010:03:09,17:56:59,672,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1097,334,62.01,111.00,0.56, 
2010:03:09,17:57:03,250,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,220,466,886.88,917.57,0.97, 
2010:03:09,17:57:03,375,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,220,466,0.00,0.00,0.00, 
2010:03:09,17:57:04,953,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Left mouse button pressed,595,449,375.39,635.94,0.59, 
2010:03:09,17:57:05,063,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Left mouse button released,595,449,0.00,0.00,0.00, 
2010:03:09,17:57:06,110,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Mouse wheel,591,469,20.40,23.41,0.87, 
2010:03:09,17:57:16,313,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Mouse wheel stopped,591,469,0.00,0.00,1.00,2 Wheel actions
2010:03:09,17:57:16,313,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:16,735,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:17,173,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:25,892,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:26,376,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:39,471,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:39,783,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:40,080,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:40,361,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:40,611,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:40,846,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:49,721,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:50,034,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:59,409,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:57:59,925,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:58:03,003,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
2010:03:09,17:58:03,566,"firefox.exe","Financial reform key as Obama...er - CNN.com - Mozilla Firefox",Key pressed,591,469,-1.00,-1.00,1.00,Down arrow
