Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:25,13:11:06,884,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:25,13:11:21,868,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,639,787,522.60,3275.15,0.16, 
2010:02:25,13:11:23,587,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,795,884,0.00,0.00,1.00,1 Wheel actions
2010:02:25,13:11:23,587,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,795,884,183.70,203.43,0.90, 
2010:02:25,13:11:23,665,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,795,884,0.00,0.00,0.00, 
2010:02:25,13:11:23,962,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,795,884,0.00,0.00,0.00, 
2010:02:25,13:11:25,915,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,752,825,0.00,0.00,1.00,2 Wheel actions
2010:02:25,13:11:25,915,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,752,825,73.01,85.78,0.85, 
2010:02:25,13:11:26,040,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,752,825,0.00,0.00,0.00, 
2010:02:25,13:11:39,962,"firefox.exe","Fear prompts bobsledders to q...cs - CNN.com - Mozilla Firefox",Mouse wheel,649,909,132.91,347.19,0.38, 
2010:02:25,13:12:00,634,"Explorer.EXE","1:11 PM",Mouse wheel stopped,649,909,0.00,0.00,1.00,3 Wheel actions
2010:02:25,13:12:19,743,"firefox.exe","Fear prompts bobsledders to q...cs - CNN.com - Mozilla Firefox",Mouse wheel,638,885,26.40,35.00,0.75, 
2010:02:25,13:13:00,634,"Explorer.EXE","1:12 PM",Mouse wheel stopped,620,887,0.00,0.00,1.00,7 Wheel actions
2010:02:25,13:13:01,743,"firefox.exe","Fear prompts bobsledders to q...cs - CNN.com - Mozilla Firefox",Mouse wheel,620,887,23.43,63.83,0.37, 
2010:02:25,13:14:00,634,"Explorer.EXE","1:13 PM",Mouse wheel stopped,587,863,0.00,0.00,1.00,11 Wheel actions
2010:02:25,13:14:01,056,"firefox.exe","Fear prompts bobsledders to q...cs - CNN.com - Mozilla Firefox",Mouse wheel,587,863,0.00,0.00,0.00, 
2010:02:25,13:15:00,634,"Explorer.EXE","1:14 PM",Mouse wheel stopped,768,345,0.00,0.00,1.00,26 Wheel actions
2010:02:25,13:15:05,088,"firefox.exe","Fear prompts bobsledders to q...cs - CNN.com - Mozilla Firefox",Left mouse button pressed,121,77,808.51,2596.59,0.31, 
2010:02:25,13:15:05,213,"firefox.exe","Fear prompts bobsledders to q...cs - CNN.com - Mozilla Firefox",Left mouse button released,121,77,0.00,0.00,0.00, 
2010:02:25,13:15:17,714,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Middle mouse button pressed,608,728,948.50,8026.67,0.12, 
2010:02:25,13:15:17,886,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Middle mouse button released,608,728,0.00,0.00,0.00, 
2010:02:25,13:15:19,105,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Middle mouse button pressed,713,712,106.21,109.56,0.97, 
2010:02:25,13:15:19,293,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Middle mouse button released,713,712,0.00,0.00,0.00, 
2010:02:25,13:15:20,152,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,513,818,838.30,1758.56,0.48, 
2010:02:25,13:15:20,230,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,513,818,0.00,0.00,0.00, 
2010:02:25,13:15:24,184,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Mouse wheel,502,807,15.56,19.07,0.82, 
2010:02:25,13:16:00,641,"Explorer.EXE","1:15 PM",Mouse wheel stopped,502,807,0.00,0.00,1.00,7 Wheel actions
2010:02:25,13:16:50,569,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button pressed,125,65,832.28,2053.80,0.41, 
2010:02:25,13:16:50,709,"firefox.exe","Video - Breaking News Videos from CNN.com - Mozilla Firefox",Left mouse button released,125,65,0.00,0.00,0.00, 
2010:02:25,13:16:51,928,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,429,134,311.73,330.32,0.94, 
2010:02:25,13:16:52,038,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,429,134,0.00,0.00,0.00, 
2010:02:25,13:16:54,038,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Mouse wheel,380,644,512.35,668.96,0.77, 
2010:02:25,13:16:58,507,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Mouse wheel stopped,482,442,0.00,0.00,1.00,3 Wheel actions
2010:02:25,13:16:58,507,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button pressed,482,442,226.29,242.27,0.93, 
2010:02:25,13:16:58,617,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button released,482,442,0.00,0.00,0.00, 
2010:02:25,13:17:05,055,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button pressed,458,598,157.84,254.21,0.62, 
2010:02:25,13:17:05,180,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button released,458,598,0.00,0.00,0.00, 
2010:02:25,13:17:06,555,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button pressed,459,595,3.16,4.00,0.79, 
2010:02:25,13:17:06,664,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button released,459,595,0.00,0.00,0.00, 
2010:02:25,13:17:12,681,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Mouse wheel,430,532,69.35,93.23,0.74, 
2010:02:25,13:17:23,479,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Mouse wheel stopped,430,522,0.00,0.00,1.00,14 Wheel actions
2010:02:25,13:17:23,479,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Right mouse button pressed,430,522,2.00,2.00,1.00, 
2010:02:25,13:17:23,979,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Right mouse button released,430,522,0.00,0.00,0.00, 
2010:02:25,13:17:25,166,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button pressed,405,522,25.00,25.00,1.00, 
2010:02:25,13:17:25,276,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button released,405,522,0.00,0.00,0.00, 
2010:02:25,13:17:25,870,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button pressed,403,401,121.02,126.12,0.96, 
2010:02:25,13:17:25,932,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button released,403,401,0.00,0.00,0.00, 
2010:02:25,13:17:28,964,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button pressed,386,448,49.98,472.35,0.11, 
2010:02:25,13:17:29,073,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button released,386,448,0.00,0.00,0.00, 
2010:02:25,13:17:29,948,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button pressed,386,448,0.00,0.00,0.00, 
2010:02:25,13:17:30,073,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button released,386,448,0.00,0.00,0.00, 
2010:02:25,13:17:31,167,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button pressed,207,481,182.02,213.38,0.85, 
2010:02:25,13:17:31,292,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button released,207,481,0.00,0.00,0.00, 
2010:02:25,13:17:31,917,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button pressed,168,481,39.00,39.00,1.00, 
2010:02:25,13:17:32,027,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button released,168,481,0.00,0.00,0.00, 
2010:02:25,13:17:32,777,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Mouse wheel,443,606,302.08,306.07,0.99, 
2010:02:25,13:18:00,655,"Explorer.EXE","1:17 PM",Mouse wheel stopped,654,683,0.00,0.00,1.00,4 Wheel actions
2010:02:25,13:18:27,986,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Mouse wheel,547,658,114.04,817.89,0.14, 
2010:02:25,13:19:00,662,"Explorer.EXE","1:18 PM",Mouse wheel stopped,522,733,0.00,0.00,1.00,3 Wheel actions
2010:02:25,13:19:04,100,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Mouse wheel,520,733,79.71,90.86,0.88, 
2010:02:25,13:19:18,851,"agent.exe","<Unknown window>",Mouse wheel stopped,520,733,0.00,0.00,1.00,4 Wheel actions
2010:02:25,13:19:20,695,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Mouse wheel,520,733,0.00,0.00,0.00, 
2010:02:25,13:20:00,669,"Explorer.EXE","1:19 PM",Mouse wheel stopped,460,629,0.00,0.00,1.00,7 Wheel actions
2010:02:25,13:20:11,247,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Mouse wheel,460,628,120.93,230.02,0.53, 
2010:02:25,13:21:00,671,"Explorer.EXE","1:20 PM",Mouse wheel stopped,406,727,0.00,0.00,1.00,10 Wheel actions
2010:02:25,13:21:04,984,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Mouse wheel,406,728,1.00,1.00,1.00, 
2010:02:25,13:21:36,360,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Mouse wheel stopped,583,128,0.00,0.00,1.00,8 Wheel actions
2010:02:25,13:21:36,360,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button pressed,583,128,625.85,885.02,0.71, 
2010:02:25,13:21:36,485,"firefox.exe","Phones, paper 'chips' may fig...se - CNN.com - Mozilla Firefox",Left mouse button released,583,128,0.00,0.00,0.00, 
