Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:03:05,15:34:14,695,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:03:05,15:34:32,523,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,567,779,963.50,2770.38,0.35, 
2010:03:05,15:34:37,586,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,1096,34,0.00,0.00,1.00,1 Wheel actions
2010:03:05,15:34:37,586,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1096,34,913.71,1299.02,0.70, 
2010:03:05,15:34:37,695,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1096,34,0.00,0.00,0.00, 
2010:03:05,15:34:41,945,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,757,769,809.41,834.33,0.97, 
2010:03:05,15:34:42,070,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,757,769,0.00,0.00,0.00, 
2010:03:05,15:34:45,836,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Mouse wheel,553,751,204.79,293.80,0.70, 
2010:03:05,15:35:00,664,"Explorer.EXE","3:34 PM",Mouse wheel stopped,580,719,0.00,0.00,1.00,4 Wheel actions
2010:03:05,15:35:05,320,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Mouse wheel,683,659,147.20,219.04,0.67, 
2010:03:05,15:36:00,664,"Explorer.EXE","3:35 PM",Mouse wheel stopped,643,723,0.00,0.00,1.00,6 Wheel actions
2010:03:05,15:36:11,946,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Mouse wheel,643,723,75.47,345.78,0.22, 
2010:03:05,15:36:19,555,"agent.exe","<Unknown window>",Mouse wheel stopped,643,723,0.00,0.00,1.00,4 Wheel actions
2010:03:05,15:36:32,477,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Mouse wheel,643,723,0.00,0.00,0.00, 
2010:03:05,15:37:00,665,"Explorer.EXE","3:36 PM",Mouse wheel stopped,643,720,0.00,0.00,1.00,5 Wheel actions
2010:03:05,15:37:19,493,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Mouse wheel,643,718,4.00,4.00,1.00, 
2010:03:05,15:38:00,665,"Explorer.EXE","3:37 PM",Mouse wheel stopped,622,693,0.00,0.00,1.00,7 Wheel actions
2010:03:05,15:38:07,337,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Mouse wheel,521,717,122.00,508.45,0.24, 
2010:03:05,15:38:32,056,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Mouse wheel stopped,730,829,0.00,0.00,1.00,7 Wheel actions
2010:03:05,15:38:32,056,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Left mouse button pressed,730,829,239.52,255.19,0.94, 
2010:03:05,15:38:32,181,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Left mouse button released,730,829,0.00,0.00,0.00, 
2010:03:05,15:38:55,462,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Mouse wheel,449,664,325.86,524.83,0.62, 
2010:03:05,15:39:00,666,"Explorer.EXE","3:38 PM",Mouse wheel stopped,449,664,0.00,0.00,1.00,2 Wheel actions
2010:03:05,15:39:05,462,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Mouse wheel,449,665,1.00,1.00,1.00, 
2010:03:05,15:40:00,666,"Explorer.EXE","3:39 PM",Mouse wheel stopped,449,671,0.00,0.00,1.00,11 Wheel actions
2010:03:05,15:40:01,057,"firefox.exe","Holly Graf: Navy Relieves Har...wpens - TIME - Mozilla Firefox",Mouse wheel,452,674,4.24,6.00,0.71, 
2010:03:05,15:41:00,666,"Explorer.EXE","3:40 PM",Mouse wheel stopped,475,678,0.00,0.00,1.00,8 Wheel actions
