Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:03:01,18:37:04,832,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:03:01,18:37:12,457,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1188,537,442.65,1752.33,0.25, 
2010:03:01,18:37:12,535,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1188,537,0.00,0.00,0.00, 
2010:03:01,18:37:13,035,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,1188,537,0.00,0.00,0.00, 
2010:03:01,18:37:15,457,"Explorer.EXE","<Unknown window>",Mouse wheel stopped,1102,945,0.00,0.00,1.00,6 Wheel actions
2010:03:01,18:37:15,457,"Explorer.EXE","<Unknown window>",Left mouse button pressed,1102,945,417.38,488.14,0.86, 
2010:03:01,18:37:15,535,"Explorer.EXE","<Unknown window>",Left mouse button released,1101,946,1.41,2.00,0.71, 
2010:03:01,18:37:16,863,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,927,778,241.87,459.81,0.53, 
2010:03:01,18:37:18,457,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,1078,626,0.00,0.00,1.00,14 Wheel actions
2010:03:01,18:37:18,457,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1078,626,413.86,518.09,0.80, 
2010:03:01,18:37:18,519,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1078,626,0.00,0.00,0.00, 
2010:03:01,18:37:18,660,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,1078,626,0.00,0.00,0.00, 
2010:03:01,18:37:25,113,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,225,414,0.00,0.00,1.00,9 Wheel actions
2010:03:01,18:37:25,113,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,225,414,880.44,1720.37,0.51, 
2010:03:01,18:37:25,176,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,225,414,0.00,0.00,0.00, 
2010:03:01,18:37:28,207,"firefox.exe","Scheduled Apartment Fire - CNN iReport - Mozilla Firefox",Mouse wheel,444,609,293.23,975.43,0.30, 
2010:03:01,18:37:33,035,"firefox.exe","Scheduled Apartment Fire - CNN iReport - Mozilla Firefox",Mouse wheel stopped,921,530,0.00,0.00,1.00,2 Wheel actions
2010:03:01,18:37:33,035,"firefox.exe","Scheduled Apartment Fire - CNN iReport - Mozilla Firefox",Left mouse button pressed,921,530,483.50,1344.34,0.36, 
2010:03:01,18:37:33,098,"firefox.exe","Scheduled Apartment Fire - CNN iReport - Mozilla Firefox",Left mouse button released,921,530,0.00,0.00,0.00, 
2010:03:01,18:37:35,285,"firefox.exe","Scheduled Apartment Fire - CNN iReport - Mozilla Firefox",Left mouse button pressed,239,702,703.35,931.81,0.75, 
2010:03:01,18:37:35,379,"firefox.exe","Scheduled Apartment Fire - CNN iReport - Mozilla Firefox",Left mouse button released,239,702,0.00,0.00,0.00, 
2010:03:01,18:37:35,707,"firefox.exe","Scheduled Apartment Fire - CNN iReport - Mozilla Firefox",Mouse wheel,235,707,6.40,9.00,0.71, 
2010:03:01,18:37:40,926,"firefox.exe","Scheduled Apartment Fire - CNN iReport - Mozilla Firefox",Mouse wheel stopped,25,63,0.00,0.00,1.00,4 Wheel actions
2010:03:01,18:37:40,926,"firefox.exe","Scheduled Apartment Fire - CNN iReport - Mozilla Firefox",Left mouse button pressed,25,63,673.90,757.64,0.89, 
2010:03:01,18:37:41,020,"firefox.exe","Scheduled Apartment Fire - CNN iReport - Mozilla Firefox",Left mouse button released,25,63,0.00,0.00,0.00, 
2010:03:01,18:37:44,411,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,98,519,461.81,835.05,0.55, 
2010:03:01,18:37:52,864,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,179,445,0.00,0.00,1.00,1 Wheel actions
2010:03:01,18:37:52,864,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,179,445,109.71,210.60,0.52, 
2010:03:01,18:37:52,927,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,179,445,0.00,0.00,0.00, 
2010:03:01,18:37:55,833,"firefox.exe","When is a state of emergency over ? - CNN.com - Mozilla Firefox Mouse wheel",Mouse wheel,763,595,602.96,818.95,0.74, 
2010:03:01,18:38:00,364,"Explorer.EXE","6:37 PM",Mouse wheel stopped,763,596,0.00,0.00,1.00,2 Wheel actions
2010:03:01,18:38:31,068,"firefox.exe","When is a state of emergency over ? - CNN.com - Mozilla Firefox Mouse wheel",Mouse wheel,765,594,2.83,4.00,0.71, 
2010:03:01,18:39:00,366,"Explorer.EXE","6:38 PM",Mouse wheel stopped,776,531,0.00,0.00,1.00,5 Wheel actions
