Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:02:19,17:49:33,157,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:02:19,17:49:36,814,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,316,688,861.63,1455.27,0.59, 
2010:02:19,17:49:37,314,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,316,688,0.00,0.00,0.00, 
2010:02:19,17:49:39,407,"firefox.exe","Tiger Woods says, 'I am so so...gy - CNN.com - Mozilla Firefox",Mouse wheel,323,676,13.89,16.66,0.83, 
2010:02:19,17:50:00,236,"Explorer.EXE","5:49 PM",Mouse wheel stopped,560,679,0.00,0.00,1.00,4 Wheel actions
2010:02:19,17:50:04,689,"firefox.exe","Tiger Woods says, 'I am so so...gy - CNN.com - Mozilla Firefox",Mouse wheel,464,835,183.17,261.04,0.70, 
2010:02:19,17:51:00,238,"Explorer.EXE","5:50 PM",Mouse wheel stopped,384,747,0.00,0.00,1.00,16 Wheel actions
2010:02:19,17:51:04,269,"firefox.exe","Tiger Woods says, 'I am so so...gy - CNN.com - Mozilla Firefox",Mouse wheel,384,749,253.44,294.94,0.86, 
2010:02:19,17:52:00,239,"Explorer.EXE","5:51 PM",Mouse wheel stopped,310,797,0.00,0.00,1.00,11 Wheel actions
2010:02:19,17:52:00,505,"firefox.exe","Tiger Woods says, 'I am so so...gy - CNN.com - Mozilla Firefox",Mouse wheel,310,797,0.00,0.00,0.00, 
2010:02:19,17:53:00,241,"Explorer.EXE","5:52 PM",Mouse wheel stopped,316,364,0.00,0.00,1.00,21 Wheel actions
2010:02:19,17:53:32,335,"firefox.exe","Tiger Woods says, 'I am so so...gy - CNN.com - Mozilla Firefox",Mouse wheel,209,352,602.80,1648.29,0.37, 
2010:02:19,17:54:00,242,"Explorer.EXE","5:53 PM",Mouse wheel stopped,206,354,0.00,0.00,1.00,15 Wheel actions
2010:02:19,17:54:29,634,"firefox.exe","Tiger Woods says, 'I am so so...gy - CNN.com - Mozilla Firefox",Left mouse button pressed,1128,578,948.09,985.84,0.96, 
2010:02:19,17:54:31,259,"firefox.exe","Tiger Woods says, 'I am so so...gy - CNN.com - Mozilla Firefox",Left mouse button released,1132,176,402.02,416.74,0.96, 
2010:02:19,17:54:36,431,"firefox.exe","Tiger Woods says, 'I am so so...gy - CNN.com - Mozilla Firefox",Left mouse button pressed,148,261,987.66,1812.20,0.55, 
2010:02:19,17:54:36,587,"firefox.exe","Tiger Woods says, 'I am so so...gy - CNN.com - Mozilla Firefox",Left mouse button released,148,261,0.00,0.00,0.00, 
2010:02:19,17:54:47,072,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel,387,655,460.82,866.12,0.53, 
2010:02:19,17:54:50,697,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Mouse wheel stopped,315,808,0.00,0.00,1.00,1 Wheel actions
2010:02:19,17:54:50,697,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,315,808,169.09,220.62,0.77, 
2010:02:19,17:54:50,962,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,315,808,0.00,0.00,0.00, 
