Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info
2010:03:01,18:25:19,576,"uLog.exe"," ",Logging started,-1,-1,-1.00,-1.00,-1.00, 
2010:03:01,18:25:23,248,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,1270,360,626.79,2244.52,0.28, 
2010:03:01,18:25:25,686,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,1275,383,23.54,26.24,0.90, 
2010:03:01,18:25:36,890,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button pressed,252,740,1083.50,1379.05,0.79, 
2010:03:01,18:25:37,062,"firefox.exe","CNN.com - Breaking News, U.S....& Video News - Mozilla Firefox",Left mouse button released,252,740,0.00,0.00,0.00, 
2010:03:01,18:25:43,718,"firefox.exe","Federal judge rules Elizabeth...al - CNN.com - Mozilla Firefox",Left mouse button pressed,240,673,68.07,2045.14,0.03, 
2010:03:01,18:25:43,843,"firefox.exe","Federal judge rules Elizabeth...al - CNN.com - Mozilla Firefox",Left mouse button released,240,673,0.00,0.00,0.00, 
2010:03:01,18:25:49,406,"firefox.exe","Federal judge rules Elizabeth...al - CNN.com - Mozilla Firefox",Left mouse button pressed,210,674,30.02,642.46,0.05, 
2010:03:01,18:25:49,593,"firefox.exe","Federal judge rules Elizabeth...al - CNN.com - Mozilla Firefox",Left mouse button released,210,674,0.00,0.00,0.00, 
2010:03:01,18:25:51,781,"firefox.exe","Federal judge rules Elizabeth...al - CNN.com - Mozilla Firefox",Mouse wheel,386,473,267.16,610.58,0.44, 
2010:03:01,18:26:00,656,"Explorer.EXE","6:25 PM",Mouse wheel stopped,161,278,0.00,0.00,1.00,5 Wheel actions
2010:03:01,18:26:33,439,"firefox.exe","Federal judge rules Elizabeth...al - CNN.com - Mozilla Firefox",Mouse wheel,33,384,356.10,1072.32,0.33, 
2010:03:01,18:27:00,658,"Explorer.EXE","6:26 PM",Mouse wheel stopped,56,245,0.00,0.00,1.00,5 Wheel actions
2010:03:01,18:27:11,268,"firefox.exe","Federal judge rules Elizabeth...al - CNN.com - Mozilla Firefox",Mouse wheel,117,294,123.11,2174.06,0.06, 
2010:03:01,18:28:00,660,"Explorer.EXE","6:27 PM",Mouse wheel stopped,172,434,0.00,0.00,1.00,9 Wheel actions
2010:03:01,18:28:12,020,"firefox.exe","Federal judge rules Elizabeth...al - CNN.com - Mozilla Firefox",Mouse wheel,175,401,122.41,274.62,0.45, 
2010:03:01,18:28:35,271,"agent.exe","<Unknown window>",Mouse wheel stopped,654,527,0.00,0.00,1.00,6 Wheel actions
2010:03:01,18:28:55,006,"firefox.exe","Federal judge rules Elizabeth...al - CNN.com - Mozilla Firefox",Left mouse button pressed,483,900,697.59,3662.00,0.19, 
2010:03:01,18:28:55,162,"firefox.exe","Federal judge rules Elizabeth...al - CNN.com - Mozilla Firefox",Left mouse button released,483,900,0.00,0.00,0.00, 
2010:03:01,18:29:15,287,"firefox.exe","Justices: Slain wrestling sta...cs - CNN.com - Mozilla Firefox",Mouse wheel,130,350,653.54,1417.95,0.46, 
2010:03:01,18:29:35,444,"firefox.exe","Justices: Slain wrestling sta...cs - CNN.com - Mozilla Firefox",Mouse wheel stopped,827,834,0.00,0.00,1.00,9 Wheel actions
