x
1,4.35670882668959
2,4.54329478227
3,4.8283137373023
4,4.70048036579242
5,6.35957386867238
6,4.35670882668959
7,4.69134788222914
8,5.23110861685459
9,6.4118182677099
10,4.54329478227
11,4.70048036579242
12,6.18208490671663
13,4.12713438504509
14,5.92692602597041
15,4.54329478227
16,6.00635315960173
17,4.12713438504509
18,4.8283137373023
19,4.54329478227
20,4.70048036579242
21,4.54329478227
22,4.14313472639153
23,4.94875989037817
24,4.94875989037817
25,4.35670882668959
26,5.14749447681345
27,7.01121398735037
28,4.35670882668959
29,6.79234442747081
30,4.12713438504509
31,6.18414889093748
32,4.54329478227
33,6.35957386867238
34,4.35670882668959
35,6.41345895716736
36,4.54329478227
37,6.57786135772105
38,4.53259949315326
39,6.04500531403601
40,4.35670882668959
41,6.24610676548156
42,4.54329478227
43,6.4377516497364
44,4.8283137373023
45,4.70048036579242
46,4.94875989037817
47,6.18208490671663
48,4.35670882668959
49,6.18208490671663
50,4.35670882668959
51,6.14846829591765
52,4.35670882668959
53,4.35670882668959
54,4.69134788222914
55,4.54329478227
56,6.71901315438526
57,4.35670882668959
58,6.15060276844628
59,4.69134788222914
60,5.74300318780948
61,4.54329478227
62,6.8254600362553
63,4.35670882668959
64,7.14361760270412
65,4.54329478227
66,5.74300318780948
67,4.54329478227
68,5.92692602597041
69,4.54329478227
70,5.96614673912369
71,4.54329478227
72,6.51025834052315
73,4.70048036579242
74,6.73815249459596
75,4.54329478227
76,6.15060276844628
77,4.12713438504509
78,6.68085467879022
79,4.8283137373023
80,6.04500531403601
81,4.54329478227
82,6.63987583382654
83,4.70048036579242
84,7.14361760270412
85,4.54329478227
86,6.80903930604298
87,4.8283137373023
88,4.8283137373023
89,7.35372233039963
90,4.54329478227
91,4.69134788222914
92,4.54329478227
93,4.54329478227
94,4.69134788222914
95,4.54329478227
96,4.69134788222914
97,5.92692602597041
98,4.12713438504509
99,4.69134788222914
100,4.54329478227
101,4.8283137373023
102,4.54329478227
103,4.53259949315326
104,4.70048036579242
105,4.8283137373023
106,4.53259949315326
107,4.9416424226093
108,6.15060276844628
109,4.35670882668959
110,4.69134788222914
111,4.69134788222914
112,5.04985600724954
113,4.9416424226093
114,4.12713438504509
115,4.69134788222914
116,4.8283137373023
117,4.54329478227
118,5.04985600724954
119,4.35670882668959
120,5.79301360838414
121,4.35670882668959
122,6.46302945692067
123,4.35670882668959
124,4.69134788222914
125,6.27476202124194
126,4.70048036579242
127,4.54329478227
128,7.40245152081824
129,4.54329478227
130,4.8283137373023
131,4.69134788222914
132,4.69134788222914
133,6.21460809842219
134,4.14313472639153
135,6.51025834052315
136,4.54329478227
137,6.57786135772105
138,4.8283137373023
139,4.54329478227
140,4.36944785246702
141,5.96870755998537
142,4.14313472639153
143,6.30444880242198
144,4.53259949315326
145,6.24416690066374
146,4.54329478227
147,6.24416690066374
148,4.70048036579242
149,6.18208490671663
